notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
南京大学便携式气相色谱质谱联用仪项目废标公告,流标公告,GZH2602389,2026年09月04日 18:32,南京市,南京大学,南京市栖霞区仙林大道 163 号,王老师 0512-68768969,南京江城工程项目管理有限公司,南京市建邺区云龙山路89号龙湖时代上城1栋29楼,池爽  曹雪 025-58835827-8016（技术咨询） 025-58835827-0（文件获取咨询）,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271847.htm,2026-09-09 16:11:02,,,,通过符合性审查的供应商不足三家，本项目废标。,,,,,,,,,,,
中国农业大学国家农业科技创新港人才培养组团施工中标候选人公示,流标公告,S110000A001044253001,2026年09月04日 18:16,平谷区,中国农业大学,北京市海淀区圆明园西路2号,王馨悦010-62732813,北京科技园拍卖招标有限公司,北京市海淀区万柳光大西园6号楼0188,申耀朋13651356671,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271683.htm,2026-09-09 16:11:02,,,,/,,,,,,,,,,,
广州市黄埔区消防救援大队2026年消防车辆装备采购项目采购需求参数征求意见公告,流标公告,,2026年09月04日 18:14,黄埔区,广州市黄埔区消防救援大队,广州市黄埔区新阳西路20号,韩生16620497991,详见公告正文,详见公告正文,详见公告正文,广州市黄埔区消防救援大队2026年消防车辆装备采购需求问卷调查表.doc,"[{""attach_name"": ""广州市黄埔区消防救援大队2026年消防车辆装备采购需求问卷调查表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=95B9B1146A7CA791CD843E18381C2F""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271657.htm,2026-09-09 16:11:02,,0.0,,,,,,,,,,,,,
江门市新会区消防救援大队2026年-2027年度团体意外险采购项目遴选公告,流标公告,YG26ZZLX0030,2026年09月04日 18:07,广东省,江门市新会区消防救援大队,广东省江门市新会区三和大道北与明德三路交叉口北100米,0750-6366601,粤广招标（江门）有限公司,江门市蓬江区宏达路12号1幢编号1-202,高小姐  0750-3778379,遴选文件领取登记表.doc,"[{""attach_name"": ""遴选文件领取登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1C1D9C6C026E8238F45084D9CA4B58""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271567.htm,2026-09-09 16:11:02,,22.3,,,,,,,,,,,,,
四川省消防救援总队国债结余资金项目（信息通信类）参数公示其他,流标公告,,2026年09月04日 17:59,成都市,四川省消防救援总队,四川省成都市金牛区迎宾大道518号,智老师，028-63003176,详见公告正文,详见公告正文,详见公告正文,（2026-9-4公示稿）四川省消防救援总队国债结余资金项目（信息通信类）技术需求参数.xlsx,"[{""attach_name"": ""（2026-9-4公示稿）四川省消防救援总队国债结余资金项目（信息通信类）技术需求参数.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9C6FDA7B295C27B7055D2C5D273754""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271468.htm,2026-09-09 16:11:02,,0.0,,,,,,,,,,,,,
SPD-10青海某单位住房维修采购项目其他,流标公告,,2026年09月04日 17:51,城东区,SPD-10,青海省西宁市城东区,邹女士 0971-8819576,详见公告正文,详见公告正文,详见公告正文,"工程量清单.PDF,采购文件.doc,零星采购响应文件.doc","[{""attach_name"": ""工程量清单.PDF"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3164C0AC544279F1C13BF1827063F4""}, {""attach_name"": ""采购文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=75274700FB5C8DA139869BB0F848B7""}, {""attach_name"": ""零星采购响应文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=76FEA79E2856BEA931FE089378CFAC""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271347.htm,2026-09-09 16:11:02,,15.488911,,,,,,,,,,,,,
中国农业大学国家农业科技创新港国际农业与全球发展创新基地施工中标候选人公示,流标公告,S110000A001042669003交易项目编号：S110000A001042669003中国农业大学国家农业科技创新港国际农业与全球发展创新基地,2026年09月04日 17:50,北京市,中国农业大学,北京市海淀区圆明园西路2号,王馨悦010-62732813,中科信佳（北京）项目管理有限公司,北京市丰台区广安路国投财富广场5号楼12A16室,王琛，张雅楠，吴茹群，温滢010-52474969,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271344.htm,2026-09-09 16:11:02,,,,/,,,,,,,,,,,
浙江省消防救援总队舟山支队普陀山大队2026年度消防车（泡沫消防车）采购项目采购需求征集意见公示,流标公告,,2026年09月04日 17:48,舟山市,舟山市消防救援支队,浙江省舟山市定海区临城街道海天大道560号,齐先生  17364086917,详见公告正文,详见公告正文,详见公告正文,"附件1：浙江省消防救援总队舟山支队普陀山大队2026年度消防车（泡沫消防车）采购项目采购需求.doc,附件2：反馈表.xlsx","[{""attach_name"": ""附件1：浙江省消防救援总队舟山支队普陀山大队2026年度消防车（泡沫消防车）采购项目采购需求.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0B71E96816E50F52E6C00D0954863C""}, {""attach_name"": ""附件2：反馈表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A0BEEB886D7C9C7E03AC9F9F42BA33""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271284.htm,2026-09-09 16:11:02,,0.0,,,,,,,,,,,,,
四川省消防救援总队全网通卫星便携站采购项目参数公示其他,流标公告,,2026年09月04日 17:46,成都市,四川省消防救援总队,四川省成都市金牛区迎宾大道518号,智老师，028-63003176,详见公告正文,详见公告正文,详见公告正文,（2026-9-4公示稿）四川省消防救援总队全网通卫星便携站采购项目技术需求参数.xlsx,"[{""attach_name"": ""（2026-9-4公示稿）四川省消防救援总队全网通卫星便携站采购项目技术需求参数.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=293D4A58C89C38A81392824C41695A""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271233.htm,2026-09-09 16:11:03,,0.0,,,,,,,,,,,,,
浙江省舟山市消防救援支队2024年全市器材装备（救生类）采购项目采购需求征集意见公示,流标公告,,2026年09月04日 17:40,舟山市,舟山市消防救援支队,浙江省舟山市定海区临城街道海天大道560号,齐先生  17364086917,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271136.htm,2026-09-09 16:11:03,,79.055,,,,,,,,,,,,,
中华人民共和国漳州出入境边防检查站党委会议室无纸化办公系统采购项目（二次）其他,流标公告,,2026年09月04日 17:35,芗城区,中华人民共和国漳州出入境边防检查站,福建省漳州市芗城区南昌中路61号,林警官 18005965978,详见公告正文,详见公告正文,详见公告正文,"比价文件（漳州出入境边防检查站党委会议室无纸化办公系统采购项目）二次.doc,比价公告（漳州出入境边防检查站党委会议室无纸化办公系统采购项目）二次.docx","[{""attach_name"": ""比价文件（漳州出入境边防检查站党委会议室无纸化办公系统采购项目）二次.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CAF1238FCE66F541A1672272CAEAA4""}, {""attach_name"": ""比价公告（漳州出入境边防检查站党委会议室无纸化办公系统采购项目）二次.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A903F264EE43E779452BEC9C6A0C96""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271536.htm,2026-09-09 16:11:03,,15.2,,,,,,,,,,,,,
钦州市政府采购中心关于钦州市消防救援支队2025年目录外灭火救援装备器材采购项目(重)QZZC2026-G1-990262-QZSZ招标文件的预公示,流标公告,,2026年09月04日 17:31,钦州市,钦州市消防救援支队,钦州市蓬莱南大道119号,0777-2367709,详见公告正文,详见公告正文,详见公告正文,钦州市消防救援支队2025年目录外灭火救援装备器材采购项目(重)QZZC2026-G1-990262-QZSZ-预公示.docx,"[{""attach_name"": ""钦州市消防救援支队2025年目录外灭火救援装备器材采购项目(重)QZZC2026-G1-990262-QZSZ-预公示.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=600F20EF74E9313EBFCF4477C6C7AB""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271502.htm,2026-09-09 16:11:03,,0.0,,,,,,,,,,,,,
浙江省舟山市消防救援支队2024年全市器材装备（救生类）采购项目采购需求征集意见公示,流标公告,,2026年09月04日 17:28,舟山市,舟山市消防救援支队,浙江省舟山市定海区临城街道海天大道560号,齐先生  17364086917,详见公告正文,详见公告正文,详见公告正文,"附件1：浙江省舟山市消防救援支队2024年全市器材装备（救生类）采购项目采购需求.xlsx,附件2：反馈表.xlsx","[{""attach_name"": ""附件1：浙江省舟山市消防救援支队2024年全市器材装备（救生类）采购项目采购需求.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BC31EB39E1D58EB1B8433E618D1250""}, {""attach_name"": ""附件2：反馈表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6EF88F127E4658E8BE10CEB27AA004""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270802.htm,2026-09-09 16:11:03,,79.055,,,,,,,,,,,,,
福建云锋招标有限公司关于华侨大学文科重点实验室提升项目的采购公告,流标公告,YFCG202608092,2026年09月04日 17:26,丰泽区,华侨大学,泉州市丰泽区城华北路269号,刘老师  18659509098,福建云锋招标有限公司,泉州市区温陵路南段178号二楼。,联系人：陈燕玲、饶路生、尤芳芸、李春伟  联系方法：0595-22988718、28131778,092公告（定稿）.docx,"[{""attach_name"": ""092公告（定稿）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AFBE0A9986942AE5A9431132EAF3E4""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270758.htm,2026-09-09 16:11:03,,84.513905,,,,,,,,,,,,,
北京师范大学继续教育与教师培训学院打印及平面设计一体化服务采购项目公开比选公告,流标公告,XHTC-FW-2026-1596,2026年09月04日 17:25,北京市,北京师范大学,北京市海淀区新街口外大街19号,陈老师、滕老师zfcg@bnu.edu.cn,新华招标有限公司,北京市海淀区莲花池东路39号西金大厦8层809,吴迪、侯子怡、叶子青 010-63905833（项目报名）；010-63905968（项目咨询）,"获取文件登记表2026-1596.docx,1596采购需求.pdf","[{""attach_name"": ""获取文件登记表2026-1596.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=168B70C144E83F9C0DAECECC63F560""}, {""attach_name"": ""1596采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=69213CFD26C436D58BC4EE2094006F""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270720.htm,2026-09-09 16:11:03,,90.0,,,,,,,,,,,,,
移动工作站采购项目（二次）采购公告,流标公告,THTC-HR-LDTFC2026001,2026年09月04日 17:25,北京市,zycgr22011902,/,冯老师 010-57305132,天恒招标有限公司,北京市东城区东四十条甲22号南新仓商务大厦B座922,刘艳素、王文静、陈洁、徐梓瑶、刘戈010-53347227、17710393237,采购文件获取登记表.xls,"[{""attach_name"": ""采购文件获取登记表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F37EF6D746580EFAC848908E1B725F""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270716.htm,2026-09-09 16:11:03,便捷询价,39.0,,,,,,,,,,,,,
湖州市消防救援支队湖州市德清县消防救援大队2026年物业外包服务项目的采购文件意见征询,流标公告,,2026年09月04日 17:25,湖州市,湖州市消防救援支队,湖州市吴兴区仁皇山街道三环北路3588号,金禹凡，0572-8036860,浙江方圆工程咨询有限公司,杭州市滨江区建业路418号地矿建设大厦A座13楼,"徐润博0571-86627207,13040789001",（意见征询稿）（竞争性磋商文件）湖州市德清县消防救援大队2026年物业外包服务项目.docx,"[{""attach_name"": ""（意见征询稿）（竞争性磋商文件）湖州市德清县消防救援大队2026年物业外包服务项目.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=79DA980E20EEDFB2DB64EF44324622""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270721.htm,2026-09-09 16:11:03,,119.0,,,,,,,,,,,,,
V2.0单分区电堆面内CDS采购项目采购公告,流标公告,THTC-HR-RLDC2026038,2026年09月04日 17:25,北京市,zycgr22011902,/,冯老师 010-57305132,天恒招标有限公司,北京市东城区东四十条甲22号南新仓商务大厦B座922,刘艳素、王文静、陈洁、徐梓瑶、刘戈010-53347227、17710393237,采购文件获取登记表.xls,"[{""attach_name"": ""采购文件获取登记表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=75AA5EDC9801E349F11A23A5CC94F6""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270711.htm,2026-09-09 16:11:03,便捷磋商,48.0,,,,,,,,,,,,,
四川省消防救援总队遂行能力提升项目技术参数公示公告其他,流标公告,,2026年09月04日 17:23,四川省,四川省消防救援总队,四川省成都市金牛区迎宾大道518号,熊先生，13982517119,详见公告正文,详见公告正文,详见公告正文,四川省消防救援总队遂行能力提升项目技术参数(1).docx,"[{""attach_name"": ""四川省消防救援总队遂行能力提升项目技术参数(1).docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=06A0990F1E78E050A28D06E376ECAB""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270667.htm,2026-09-09 16:11:03,,0.0,,,,,,,,,,,,,
南开大学八里台校区外国语学院考试用房装修改造工程（项目编号：NK2026G041）采购公告,流标公告,NK2026G041。,2026年09月04日 17:23,天津市,南开大学,天津市南开区卫津路94号,满老师、王老师022-23508050,天津倚天工程咨询有限公司,天津市河西区环岛西路公建别墅5号“导航搜索倚天机构”,尹宝媛、佟丽萍、徐珊珊、付维13212109363/15022718068/18526100791/15620928155,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270661.htm,2026-09-09 16:11:03,学校自行采购（招标-快速采购-电子标,56.058,,,,,,,,,,,,,
漳平市消防救援大队食堂食品配送项目,流标公告,金业漳采字,2026年09月04日 17:21,漳平市,漳平市消防救援大队,漳平市桂林街道和平南路198号,丘建辉   0597-7832790,福建金业建设发展有限公司,漳平市菁城街道和平中路497号,黄银钐   0597-7533919,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270636.htm,2026-09-09 16:11:03,,,,因提交响应文件的供应商不足3家，故本项目流标。,,,,,,,,,,,
中山大学附属口腔医院越秀院区医疗废物处置服务项目实行单一来源采购方式的公示,流标公告,,2026年09月04日 17:18,广州市,中山大学附属口腔医院,广东省广州市越秀区陵园西路17号广联礼堂办公楼106,詹老师020-83802806,国义招标股份有限公司,广州市东风东路726号18楼,罗梓慧、叶琳、吴佳耿、李家荣、020-37861060/020-37860523/020-37860540/020-37860539,单一来源论证（公示）.pdf,"[{""attach_name"": ""单一来源论证（公示）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=42F20251D1E2718315B2B1771F7A6C""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270581.htm,2026-09-09 16:11:04,,168.0,,,,,,,,,,,,,
成方金融信息技术服务有限公司 2026年云平台华三交换机采购项目成交公告,流标公告,,2026年09月04日 17:18,北京市,成方金融信息技术服务有限公司,不详,1,成方金融信息技术服务有限公司,不详,13811533971,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270682.htm,2026-09-09 16:11:04,,0.03696,,,,,,,,,,,,,
中华人民共和国港珠澳大桥出入境边防检查站电子机读旅行证件数字安全系统采购项目单一来源采购公示,流标公告,,2026年09月04日 17:18,香洲区,中华人民共和国港珠澳大桥出入境边防检查站,广东省珠海市香洲区港珠澳大桥珠海公路口岸西澳一街296号港珠澳大桥边检站1号楼,林杨高  0756-8160936,详见公告正文,详见公告正文,详见公告正文,单一来源论证报告.pdf,"[{""attach_name"": ""单一来源论证报告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DD7E18BA253DAADE20FF27DD859B18""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27271286.htm,2026-09-09 16:11:04,,34.0,,,,,,,,,,,,,
辽宁省消防救援总队消防装备提升工程项目市场调研公告,流标公告,,2026年09月04日 17:14,辽宁省,辽宁省消防救援总队,辽宁省沈阳市皇姑区松花江街8号,李晓东18940473716,详见公告正文,详见公告正文,详见公告正文,"附件1：车辆装备需求调查明细.xls,附件1：车辆装备需求调查明细.xls,附件3：需求调查汇总表.xlsx,附件2：需求调查表.doc,附件2：需求调查表.doc,附件3：需求调查汇总表.xlsx","[{""attach_name"": ""附件1：车辆装备需求调查明细.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1D9DEDC89C0AF0F7D7D1D5E2E14699""}, {""attach_name"": ""附件1：车辆装备需求调查明细.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F4050443D55D332AABB7185945AA61""}, {""attach_name"": ""附件3：需求调查汇总表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EE53886407955BD7442631A24F0EE5""}, {""attach_name"": ""附件2：需求调查表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CC42AC7A3D5C8F621C7119FC4CE18F""}, {""attach_name"": ""附件2：需求调查表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=34E0E221750EEB447B1FE3F9FB844A""}, {""attach_name"": ""附件3：需求调查汇总表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D8024D0EDFB7556808625FE84C9886""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270426.htm,2026-09-09 16:11:04,,0.0,,,,,,,,,,,,,
中国科学院行政管理局房屋公开招租公告（2026年第三批）,流标公告,,2026年09月04日 17:11,海淀区,中国科学院行政管理局,北京市海淀区中关村南三街科行大厦15号,联系人：林老师 联系方式：010-62582340,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270397.htm,2026-09-09 16:11:04,,0.0,,,,,,,,,,,,,
国家粮食和物资储备局设计院综合楼安全隐患整改项目（保护性维修）施工中标结果公告,流标公告,HBSJ-202607FJ-159001001,2026年09月04日 17:03,湖北省,国家粮食和物资储备局设计院,武汉市江岸区沿江大道158号,宋女士、15927625832,武汉武咨招标代理有限公司,武汉市江岸区兰陵路1号武咨大厦,杨冠男、程洋、邝欢 027-82794909、13125095509,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270175.htm,2026-09-09 16:11:04,,,,/,,,,,,,,,,,
通州湾江海联动开发示范区消防救援大队物业服务项目比选公告,流标公告,,2026年09月04日 16:56,南通通州湾示范区,南通市通州湾江海联动开发示范区消防救援大队,南通市通州湾江海联动开发示范区珠海路119号消防救援大队,郑双0513-86109563,江苏缘扬正采招标代理有限公司,南通市崇川区崇川路79号国际青创园1号楼,徐女士0513-85698089,项目需求.pdf,"[{""attach_name"": ""项目需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=716B0369C6F4041CA87B2430C5FA47""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270055.htm,2026-09-09 16:11:04,,27.76,,,,,,,,,,,,,
中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目简易采购公告,流标公告,,2026年09月04日 16:54,霞山区,中华人民共和国湛江出入境边防检查站,广东省湛江市霞山区人民东一路2号,赵华  0759-2289571,详见公告正文,详见公告正文,详见公告正文,"中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目简易采购文件.docx,中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目需求文件（公开版）.doc,中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目清单.xls,中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目合同（意向性文本）.doc","[{""attach_name"": ""中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目简易采购文件.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2956C80AA9B4B705C54C55DB82A6A5""}, {""attach_name"": ""中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目需求文件（公开版）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8ED1E788B876EBD2DEA80154EAF583""}, {""attach_name"": ""中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目清单.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B13927776116DD570E755DBF909B86""}, {""attach_name"": ""中华人民共和国湛江出入境边防检查站指挥中心设施设备升级改造采购项目合同（意向性文本）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3EA6F34A743E9C8981EA88FCB3C411""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270718.htm,2026-09-09 16:11:04,,21.542,,,,,,,,,,,,,
大埔县消防救援大队公寓楼三楼家属房装修改造工程遴选公告,流标公告,GDXZ-FG-2026543,2026年09月04日 16:51,大埔县,大埔县消防救援大队,梅州市大埔县湖寮镇虎源路消防救援大队,/,广东协作项目管理有限公司,梅州市梅县区新县城新兴路百福豪园63号,杨工；0753-2501516,采购文件发售登记表.doc,"[{""attach_name"": ""采购文件发售登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CF4AD7494DE768F7CE421439A5BB95""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269930.htm,2026-09-09 16:11:04,,16.656683,,,,,,,,,,,,,
北京市消防救援总队训练与战勤保障支队重大活动餐饮保障应急食品采购项目比选公告,流标公告,,2026年09月04日 16:50,大兴区,北京市消防救援总队训练与战勤保障支队,北京市大兴区科苑路16号,陈老师、010-89265836,中咨达腾（北京）工程咨询有限公司,北京市丰台区宋庄路71号院扑满山2号楼2003室,宁一晗；010-57230996、13366624997,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269928.htm,2026-09-09 16:11:04,比选,45.0,,,,,,,,,,,,,
中国科学院计算机网络信息中心“面向科学发现的人工智能开放平台”试验环境建设采购项目流标公告,流标公告,HSZT2026HG/156,2026年09月04日 16:48,市辖区,中国科学院计算机网络信息中心,北京市海淀区东升南路2号,程老师，010-58812262,北京华盛中天咨询有限责任公司,北京市海淀区西直门北大街甲43号金运大厦B座1103室（西直门文慧桥西南角）,张静超 孙丽丽 周爽 010-62278948-628/627,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269837.htm,2026-09-09 16:11:04,,,,因截至招标文件发售时间止，报名的投标人数量不足三家，作流标处理。,,,,,,,,,,,
对外经济贸易大学专硕研究生意外险服务采购项目比选公告,流标公告,,2026年09月04日 16:48,北京市,对外经济贸易大学,北京市朝阳区惠新东街10号,冯老师 010-64494352,新华招标有限公司,北京市海淀区莲花池东路39号西金大厦8层,叶子青、李硕、吴迪、侯子怡010-63905977,获取文件登记表2026-1581.docx,"[{""attach_name"": ""获取文件登记表2026-1581.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=32A55193F090AAC2F94BE2C3449309""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269768.htm,2026-09-09 16:11:04,,48.0,,,,,,,,,,,,,
山东省青岛市崂山区消防救援大队2026年副食品采购项目技术参数征求意见公告,流标公告,,2026年09月04日 16:47,崂山区,青岛市崂山区消防救援大队,山东省青岛市崂山区银川东路15号,李队长  0532-81851254,山东国华招标有限公司,济南市市中区泉景雅园商务大厦907室,龚经理  18563706971,"附件1：崂山区消防救援大队2026年副食品采购项目技术要求.pdf,附件2：崂山区消防救援大队2026年副食品采购项目-技术参数修改意见书参考格式.docx","[{""attach_name"": ""附件1：崂山区消防救援大队2026年副食品采购项目技术要求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E4699E49F548A605843A5E7AD29F92""}, {""attach_name"": ""附件2：崂山区消防救援大队2026年副食品采购项目-技术参数修改意见书参考格式.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DC67639B4457133C0C9E48FDA5D801""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269771.htm,2026-09-09 16:11:04,,0.0,,,,,,,,,,,,,
华中科技大学脉冲实验大楼两个报告厅装修工程评标结果公示,流标公告,HBSJ-202212FJ-209011001,2026年09月04日 16:44,市辖区,华中科技大学,武汉市洪山区珞喻路1037号,刘小月,湖北国华项目管理咨询有限公司,武汉市武昌区中北路109号中铁1818中心10楼,黄晶、万齐威、张亮、付志钢、张锡文、余轶菲,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269719.htm,2026-09-09 16:11:04,,,,/,,,,,,,,,,,
国家体育总局训练局羽毛球设备采购废标公告,流标公告,,2026年09月04日 16:43,北京市,国家体育总局训练局,北京市东城区体育馆路甲2号,010-87183248,国家体育总局体育器材装备中心,北京市东城区体育馆路3号,010-67171186,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27269841.htm,2026-09-09 16:11:04,,,,,,,,,,,,,,,
重庆高新技术产业开发区消防救援支队综合物业管理服务需求调查公告（第二次）,流标公告,,2026年09月04日 16:32,重庆市,重庆高新技术产业开发区消防救援支队,重庆市沙坪坝区思贤路17号附47号,薛宇 15523567401,详见公告正文,详见公告正文,详见公告正文,"附件3：需求公示修改建议书.doc,重庆高新技术产业开发区消防救援支队综合物业管理服务项目需求调查（第二次）.docx,附件1：采购需求问卷调查表.docx,附件4：技术和商务参数征求意见稿.doc,附件2：需求公示表.xls","[{""attach_name"": ""附件3：需求公示修改建议书.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F5B8922CDB88C850D5CE7E3EE18EF4""}, {""attach_name"": ""重庆高新技术产业开发区消防救援支队综合物业管理服务项目需求调查（第二次）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9F069021815459AB4783EFFF0E29FF""}, {""attach_name"": ""附件1：采购需求问卷调查表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=538E8F5FC19C496DAE8CBD23D7BE8F""}, {""attach_name"": ""附件4：技术和商务参数征求意见稿.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FE22B81B012919AD6473F1E21AB7A8""}, {""attach_name"": ""附件2：需求公示表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=14ED333226468281764BA8FDC3A4ED""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260904_27270177.htm,2026-09-09 16:11:05,,0.0,,,,,,,,,,,,,
