notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
中国农业科学院哈尔滨兽医研究所学生食堂屋面防水维修工程竞争性谈判公告,竞争性谈判公告,HTCL-JT-266001项目编号：HTCL-JT-266001,2026年08月02日 14:47,黑龙江省,中国农业科学院哈尔滨兽医研究所,哈尔滨市香坊区哈平路678号,高锐    电话：0451-51051630,黑龙江省招标有限公司,哈尔滨市南岗区汉水路180号,陆超、陈飞  电 话：0451-82375252,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260802_27055318.htm,2026-09-09 16:18:53,竞争性谈判采购方式：竞争性谈判,39.209096,table,,,,,,,,,,,,
中国疾病预防控制中心辐射防护与核安全医学所（中国疾病预防控制中心核事故医学应急中心）中国疾控中心辐射安全所固体核径迹自动蚀刻测量装置维修服务采购项目竞争性谈判公告,竞争性谈判公告,FSS-gtjjwx-001项目编号：FSS-gtjjwx-001本授权委托书声明：注册于,2026年08月02日 10:22,北京市,中国疾病预防控制中心辐射防护与核安全医学所（中国疾病预防控制中心核事故医学应急中心）,北京市西城区德外新康街2号,周老师 010-62389752,详见公告正文,详见公告正文,详见公告正文,中国疾控中心辐射安全所固体核径迹自动蚀刻测量装置维修服务采购项目谈判文件.docx,"[{""attach_name"": ""中国疾控中心辐射安全所固体核径迹自动蚀刻测量装置维修服务采购项目谈判文件.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=33A634184506BD43B4586A047D9655""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260802_27055237.htm,2026-09-09 16:18:53,竞争性谈判,54.0,table,,,,,,,,,,,,
中国疾病预防控制中心辐射防护与核安全医学所（中国疾病预防控制中心核事故医学应急中心）中国疾控中心辐射安全所档案室设备采购项目竞争性谈判公告,竞争性谈判公告,FSS-dassb-001项目编号：FSS-dassb-001本授权委托书声明：注册于,2026年08月02日 10:13,北京市,中国疾病预防控制中心辐射防护与核安全医学所（中国疾病预防控制中心核事故医学应急中心）,北京市西城区德外新康街2号,周老师 010-62389752,详见公告正文,详见公告正文,详见公告正文,中国疾控中心辐射安全所档案室设备采购项目谈判文件.doc,"[{""attach_name"": ""中国疾控中心辐射安全所档案室设备采购项目谈判文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CDF60364B2BDD03276E44136826E1E""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260802_27055233.htm,2026-09-09 16:18:53,竞争性谈判,66.6,table,,,,,,,,,,,,
中国工程物理研究院科研保障中心二小、技校操场集中安置点建设竞争性谈判公告,竞争性谈判公告,XHTC-GC-2026-0202,2026年07月31日 18:17,绵阳市,中国工程物理研究院科研保障中心,四川省绵阳市游仙区绵山路64号,余洪   15508065556,新华招标有限公司,地址：北京市海淀区莲花池东路39号西金大厦8层810室 绵阳分处地址：绵阳市涪城区高水中街29号院内,高金梅 18989289701（文件获取咨询）、张晟 18989289713（文件咨询）,附件-.zip,"[{""attach_name"": ""附件-.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0499CD649D1E0C8C31713A9AB04006""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27051480.htm,2026-09-09 16:18:54,竞争性谈判,313.0,table,,,,,,,,,,,,
中华人民共和国清水河出入境边防检查站文体器材采购项目竞争性谈判公告,竞争性谈判公告,H2026081.项目编号：H202608,2026年07月31日 18:06,双江拉祜族佤族布朗族傣族自治县,中华人民共和国清水河出入境边防检查站,云南省临沧市耿马傣族佤族自治县孟定镇耿孟公路一侧,李警官0883-8826903,云南燕国工程咨询有限公司,临沧市临翔区凤翔街道忙角社区新安路504号一楼商铺,黄伟15198894563,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27051311.htm,2026-09-09 16:18:54,竞争性谈判3.采购方式：竞争性谈判,26.3553,table,,,,,,,,,,,,
阿勒泰地区消防救援支队空调设备采购及安装项目(二次）竞争性谈判公告,竞争性谈判公告,XZ2026-CG23,2026年07月31日 17:46,阿勒泰市,阿勒泰地区消防救援支队,阿勒泰市交通路118号,魏先生、13779397345,新疆鑫泽工程咨询有限公司,阿勒泰市东风路翡翠湾商业楼门面4栋2层,冯青华、15909065797,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27050906.htm,2026-09-09 16:18:54,竞争性谈判,19.669,table,,,,,,,,,,,,
中国宋庆龄青少年科技文化交流中心宋庆龄和平天使艺术团赴澳门参加第三届国际儿童艺术节往返交通、食宿、活动组织及保障服务项目竞争性谈判公告,竞争性谈判公告,HSZT2026FJ/143,2026年07月31日 17:34,北京市,中国宋庆龄青少年科技文化交流中心,北京市海淀区玉渊潭南路11号,李老师 010-53935571,北京华盛中天咨询有限责任公司,北京市海淀区西直门北大街甲43号金运大厦B座1103室,孙丽丽  张静超  周爽 010-62278948-627/628,"报名登记表-143.xlsx,143-宋庆龄和平天使艺术团赴澳门参加第三届国际儿童艺术节往返交通、食宿、活动组织及保障服务项目竞争性谈判文件-20260731公告版(2).doc","[{""attach_name"": ""报名登记表-143.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=678A17BD05949EB9B8A9387218383A""}, {""attach_name"": ""143-宋庆龄和平天使艺术团赴澳门参加第三届国际儿童艺术节往返交通、食宿、活动组织及保障服务项目竞争性谈判文件-20260731公告版(2).doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=15F2343383BF4340C93EB476AD4FD9""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27050619.htm,2026-09-09 16:18:54,竞争性谈判,74.365,table,,,,,,,,,,,,
国家计算机网络与信息安全管理中心天津分中心电缆采购项目（项目编号：TGPC-2026-A-0215）竞争性谈判公告,竞争性谈判公告,TGPC-2026-A-0215） 采购项目的潜在供应商应在天津市政府采购中心网,2026年07月31日 17:14,天津市,国家计算机网络与信息安全管理中心,天津市南开区南门外大街386号,蔡老师  022-85685826,天津市政府采购中心,天津市河东区红星路79号二楼（邮编：300161）,王蓉蓉、丁亚天  022-24538301,竞争性谈判文件（TGPC-2026-A-0215）.docx,"[{""attach_name"": ""竞争性谈判文件（TGPC-2026-A-0215）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=95CF2338C9510DB0E56A5E51D98A18""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27050130.htm,2026-09-09 16:18:55,竞争性谈判,147.224688,table,,,,,,,,,,,,
徐州市消防救援支队消防设施操作员技能考场设施设备采购项目竞争性谈判公告,竞争性谈判公告,JSJTCG(2026)052,2026年07月31日 16:55,泉山区,徐州市消防救援支队,徐州市云龙区维维大道延长段119号,吴先生，0516-83069299,江苏骏通建设项目管理咨询有限公司,徐州市泉山区软件园路同创新座A4号楼（东侧）三楼,"李振  0516-83891178 ,18068721900",,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27049652.htm,2026-09-09 16:18:55,竞争性谈判,33.62198,table,,,,,,,,,,,,
黄埔海关新增锚地监控摄像头竞争性谈判公告,竞争性谈判公告,1210-2641YDZB10033,2026年07月31日 16:46,广东省,中华人民共和国黄埔海关,广州市黄埔区大沙地东333号,何小姐020-82130279,广东有德招标采购有限公司,广州市天河北路626号保利中宇广场A座25楼,黄小姐020-83627862,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27049419.htm,2026-09-09 16:18:55,竞争性谈判,55.5,table,,,,,,,,,,,,
中华人民共和国皇岗出入境边防检查站福田口岸设备间动环监控系统更新改造项目（二次）竞争性谈判公告,竞争性谈判公告,LD2026GP-BJA008,2026年07月31日 16:20,深圳市,中华人民共和国皇岗出入境边防检查站,深圳市罗湖区人民南路1006号,苏警官0755-84498653,深圳龙达招标有限公司,深圳市福田区沙头街道新华社区新洲十一街139号中央西谷大厦1806,张志辉0755-83864290,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27048622.htm,2026-09-09 16:18:55,竞争性谈判,13.9618,table,,,,,,,,,,,,
江西省百巨招标咨询有限公司关于中国人民银行江西省分行铁街办公楼空调主机设备（更换压缩机）维修项目（项目编号：JXBJ26121348202）竞争性谈判采购公告,竞争性谈判公告,JXBJ26121348202,2026年07月31日 14:08,江西省,中国人民银行江西省分行,江西省南昌市东湖区滕王阁街道铁街25号,文先生18179105799,江西省百巨招标咨询有限公司,江西省南昌市红谷滩区庐山南大道1999号保利高尔夫花园配套中心3#商业楼店面110-113室,0791-85230668、85230868,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27046400.htm,2026-09-09 16:18:55,竞争性谈判,17.82,table,,,,,,,,,,,,
专用算法仿真与实现工作站采购项目竞争性谈判公告,竞争性谈判公告,THTC-HR-SOC2026019,2026年07月31日 12:13,北京市,zycgr22011902,/,李老师 010-57305134,天恒招标有限公司,北京市东城区东四十条甲22号南新仓商务大厦B座922,董哲、曹珊、陈洁、徐梓瑶、刘戈010-53393825、17710393539,采购文件获取登记表.xls,"[{""attach_name"": ""采购文件获取登记表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B8A3AFC1A095BA04AFDA3B9A1B837C""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27045870.htm,2026-09-09 16:18:56,竞争性谈判,66.0,table,,,,,,,,,,,,
频谱分析仪采购项目竞争性谈判公告,竞争性谈判公告,THTC-HR-SOC2026018,2026年07月31日 11:55,北京市,zycgr22011902,/,李老师 010-57305134,天恒招标有限公司,北京市东城区东四十条甲22号南新仓商务大厦B座922,刘艳素、王雪梅、陈洁、徐梓瑶、刘戈 010-53347227、17710393237,采购文件获取登记表.xls,"[{""attach_name"": ""采购文件获取登记表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F88B85D39FEAE7B7883BA0E639B4D3""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260731_27045675.htm,2026-09-09 16:18:56,竞争性谈判,55.0,table,,,,,,,,,,,,
中华人民共和国磨憨出入境边防检查站应急快反队伍装备项目竞争性谈判公告,竞争性谈判公告,TPZB-BN-2026-047,2026年07月30日 19:16,勐腊县,中华人民共和国磨憨出入境边防检查站,云南省西双版纳州勐腊县雨林大道34号,黄警官、0691-8127604,云南天平工程项目管理有限公司,景洪市曼弄枫曼城C1栋1单元5楼502室,李金妹、黄茜茜、黄艳、罗鸿翔0691-2741622,公告.doc,"[{""attach_name"": ""公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B764C36BA58C933F7272922FCD9E9E""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27042882.htm,2026-09-09 16:18:56,竞争性谈判,14.908,table,,,,,,,,,,,,
张家界市永定区消防救援大队永定区消防救援大队厨师外包服务项目竞争性谈判公告,竞争性谈判公告,YFZB2026-028,2026年07月30日 18:37,永定区,张家界市永定区消防救援大队,张家界市永定区古庸路469号,蒋先生  13574491119,张家界市誉丰招标代理有限公司,张家界市永定区南庄坪路桥公司3楼,李女士 13307441688,采购需求.docx,"[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DF779FB943AB7720FEF57AFE6E9F77""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27042563.htm,2026-09-09 16:18:56,竞争性谈判,33.240048,table,,,,,,,,,,,,
张家界市永定区消防救援大队永定大队本级训练塔改造项目竞争性谈判公告,竞争性谈判公告,YFZB2026-023,2026年07月30日 18:26,永定区,张家界市永定区消防救援大队,张家界市永定区古庸路469号,蒋先生  13574491119,张家界市誉丰招标代理有限公司,张家界市永定区南庄坪路桥公司3楼,李女士 13307441688,采购需求.docx,"[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9867B3C3545015BE744567370D7CA2""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27042476.htm,2026-09-09 16:18:57,竞争性谈判,19.424634,table,,,,,,,,,,,,
伊犁边境管理支队业务技术用房家具采购项目竞争性谈判公告,竞争性谈判公告,YLZDCG202636,2026年07月30日 18:03,伊宁市,伊犁边境管理支队,新疆伊宁市斯大林街五巷5号,司警官 0999-8069277,新疆玖信项目管理有限公司,伊宁边境经济合作区北京南路3222号新房大厦18楼,王迎  15739035544,竞争性谈判文件（终）-伊犁边境管理支队业务技术用房家具采购项目.pdf,"[{""attach_name"": ""竞争性谈判文件（终）-伊犁边境管理支队业务技术用房家具采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F6B59C14DCF17B7E0818BADA860F6C""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27042058.htm,2026-09-09 16:18:57,竞争性谈判,105.3653,table,,,,,,,,,,,,
自然资源部第二海洋研究所2026年航次地震空压机及震源技术服务竞争性谈判公告,竞争性谈判公告,0625-26312961,2026年07月30日 17:43,浙江省,自然资源部第二海洋研究所,浙江省杭州市保俶北路36号,于菁   0571-81963027,浙江省国际技术设备招标有限公司,杭州市凤起路334号同方财富大厦14层 邮政编码：310003,杨孟雅  0571-85864987,"2026年航次地震空压机及震源技术服务采购需求.pdf,获取采购文件登记表.doc","[{""attach_name"": ""2026年航次地震空压机及震源技术服务采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=48E88994223C051EC1E6816D0FA594""}, {""attach_name"": ""获取采购文件登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C8650DF06AEED5829E670DDA44AFD6""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27041698.htm,2026-09-09 16:18:57,竞争性谈判,96.0,table,,,,,,,,,,,,
重庆市消防救援总队两江新区支队大竹林龙头寺站外墙改造项目（26WB0087）竞争性谈判公告,竞争性谈判公告,26WB0087,2026年07月30日 16:34,两江新区,重庆市消防救援总队两江新区支队,重庆市两江新区平宁路3号,陈老师  023-63020262,重庆市政府采购中心,重庆市两江新区五简路2号重庆咨询大厦B座502室,袁建文 钟若仪 023-67703281 67120648,"大竹林消防站、龙头寺消防站外墙改造项目.xlsx,2026.7.27竞争性谈判-大竹林龙头寺站外墙改造项目上网版.doc,（已压缩）大竹林消防站、龙头寺消防站外墙改造项目设计图纸(终)+盖章——共14页(1)_1(1).pdf","[{""attach_name"": ""大竹林消防站、龙头寺消防站外墙改造项目.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0818FBC9706F21DF70AF2F35058098""}, {""attach_name"": ""2026.7.27竞争性谈判-大竹林龙头寺站外墙改造项目上网版.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=14D7FFF95666E31633626F8DC6B802""}, {""attach_name"": ""（已压缩）大竹林消防站、龙头寺消防站外墙改造项目设计图纸(终)+盖章——共14页(1)_1(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C4AA505FF924DD95F25E3A40A4D396""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27039869.htm,2026-09-09 16:18:57,竞争性谈判,79.253931,table,,,,,,,,,,,,
中国地震局工程力学研究所小台实验室环境改造工程竞争性谈判公告,竞争性谈判公告,HTCL-JT-265010,2026年07月30日 16:19,黑龙江省,中国地震局工程力学研究所,黑龙江省哈尔滨市南岗区学府路29号,付正喆 0451-86652612,黑龙江省招标有限公司,黑龙江省哈尔滨市南岗区汉水路180号,苏锐张婧羽 0451-82364797,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27039533.htm,2026-09-09 16:18:57,竞争性谈判,26.351185,table,,,,,,,,,,,,
龙湖出入境边防检查站枪弹库建设项目（第二次）竞争性谈判公告,竞争性谈判公告,2026ZB025汕头市海岸工程管理有限公司,2026年07月30日 16:07,汕头市,中华人民共和国龙湖出入境边防检查站,/,0754-88972006,汕头市海岸工程管理有限公司,广东省汕头市龙湖区侨韵路22号（深汕数字科创产业园）14栋603房,陈工0754-86537189/13342707240,【附件】获取文件登记表.docx,"[{""attach_name"": ""【附件】获取文件登记表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AE30FE0B7286BF863B71ADEFA52E49""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27039302.htm,2026-09-09 16:18:58,竞争性谈判,29.957,table,,,,,,,,,,,,
兴化市消防救援大队2026年度人身意外伤害保险项目竞争性谈判公告,竞争性谈判公告,XHXF2026-2号,2026年07月30日 15:38,兴化市,兴化市消防救援大队,兴化市五里西路30号,刘先生     15861047565,泰州兴建项目管理有限公司,泰州市兴化市昭阳街道海德国际儒学街15号,李女士      18262589937,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27038784.htm,2026-09-09 16:18:58,竞争性谈判,21.7,table,,,,,,,,,,,,
中华人民共和国重庆出入境边防检查总站重庆出入境边防检查总站执勤现场智能验证台改造项目竞争性谈判公告,竞争性谈判公告,JL-GC-2026-0014,2026年07月30日 14:40,重庆市,中华人民共和国重庆出入境边防检查总站,重庆市渝北区航宾大道67号,于警官023-65593409,重庆京琳工程咨询有限公司,重庆市渝北区泰山大道2号贝蒙盘古7栋406,蒋老师023-86851051,7.30挂网谈判 重庆出入境边防检查总站执勤现场智能验证台改造项目(1).doc,"[{""attach_name"": ""7.30挂网谈判 重庆出入境边防检查总站执勤现场智能验证台改造项目(1).doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=24E68F94BC29698BB59F7C838C4AC3""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27037894.htm,2026-09-09 16:18:58,竞争性谈判,18.185,table,,,,,,,,,,,,
全国海关信息中心2026年-2027年电子政务外网网络威胁监控分析服务采购项目竞争性谈判公告,竞争性谈判公告,CMEETC-267FR331EE678,2026年07月30日 11:01,北京市,全国海关信息中心,北京市东城区金宝街63号710室,王老师010-87163333,中国机电工程招标有限公司,北京市海淀区车公庄西路乙19号华通大厦B座南塔14层,李晓茹、李鹏飞、刘伟、张博88018616-8065、15931332841,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260730_27036390.htm,2026-09-09 16:18:58,竞争性谈判,18.0,table,,,,,,,,,,,,
阿克苏边境管理支队机房改造采购项目竞争性谈判公告,竞争性谈判公告,AKSCG-2026-023-01,2026年07月29日 19:42,阿克苏市,阿克苏边境管理支队,阿克苏市兰干街道兰干社区复兴大道东一巷4号,周警官0997-2192253,新疆泽一项目管理有限公司,新疆阿克苏地区阿克苏市幸福南路6号锦程.玫瑰园小区1#2#楼401商铺,李凤娇，吴富君15886806770，18710303944,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27034339.htm,2026-09-09 16:18:58,竞争性谈判,13.0,table,,,,,,,,,,,,
中华人民共和国深圳湾出入境边防检查站宿舍及办公家具采购项目（二次）竞争性谈判公告,竞争性谈判公告,3324-DH2630H4132,2026年07月29日 18:56,深圳市,中华人民共和国深圳湾出入境边防检查站,广东省深圳市罗湖区人民南路1006号,苏警官  0755-84498653,深圳市东海国际招标有限公司,深圳市罗湖区太宁路2号百仕达大厦27B,常女士、覃女士0755-86959378或86959778转8020,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27034051.htm,2026-09-09 16:18:59,竞争性谈判,43.104952,table,,,,,,,,,,,,
包头市消防救援支队通信指挥车维修改造项目【第1次重新采购】竞争性谈判公告,竞争性谈判公告,ZFCG304526072990,2026年07月29日 17:40,九原区,包头市消防救援支队,包头市稀土高新区稀土大街51号,徐宁 15049366655,内蒙古阳光采购服务平台有限责任公司,内蒙古呼和浩特市赛罕区阿吉泰路3号,赵玉信18586095939,包头市消防救援支队通信指挥车维修改造项目【第1次重新采购】.pdf,"[{""attach_name"": ""包头市消防救援支队通信指挥车维修改造项目【第1次重新采购】.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5151E1770D4B980097D55187A1471C""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27032933.htm,2026-09-09 16:18:59,竞争性谈判,29.5,table,,,,,,,,,,,,
中华人民共和国昆明出入境边防检查站执法执勤装备采购项目竞争性谈判公告,竞争性谈判公告,云鑫招字2026-2-082,2026年07月29日 17:07,昆明市,中华人民共和国昆明出入境边防检查站,云南省昆明市官渡区长水国际机场西一路,吴老师,云南鑫德招标咨询有限公司,昆明市五华区科普路503号固地尚诚B座9楼,罗建萍、李才华、李明宇、官华 13888393092,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27032036.htm,2026-09-09 16:18:59,竞争性谈判,10.704,table,,,,,,,,,,,,
中华人民共和国昆明出入境边防检查站出境现场工作人员通道采购项目（二次）竞争性谈判公告,竞争性谈判公告,ZYZB-2026-107,2026年07月29日 17:07,昆明市,中华人民共和国昆明出入境边防检查站,昆明市官渡区长水国际机场长港中路西一路昆明出入境边防检查站,吴警官0871-67094111,云南智扬工程项目管理有限公司,云南省昆明市盘龙区白云路168号瑞鼎城A座第11层1118号,羊振、张洋铭、普清秀0871-63856268,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27032037.htm,2026-09-09 16:18:59,竞争性谈判,23.96,table,,,,,,,,,,,,
成都消防救援机动支队地震地质灾害救援训练耗材采购项目竞争性谈判采购公告,竞争性谈判公告,SCIT-FT,2026年07月29日 17:05,四川省,四川消防救援机动总队,成都市高新区府城大道东段9号,联系人：宫老师  联系电话：028-65002316,四川国际招标有限责任公司,中国（四川）自由贸易试验区成都市高新区天府四街66号2栋22层1号,联系人：王女士、贺女士 联系电话：18583959483、13111881702,采购文件.docx,"[{""attach_name"": ""采购文件.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0D1E22FF927ACD4BEA7D04E308BFB9""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27031986.htm,2026-09-09 16:19:00,竞争性谈判,72.0455,table,,,,,,,,,,,,
中国大熊猫保护研究中心红外相机采购项目竞争性谈判公告,竞争性谈判公告,CCRCGPCG2026029,2026年07月29日 14:39,成华区,中国大熊猫保护研究中心,成都市成华区熊猫大道1375号,连老师 028-61427019,四川中采宏泰工程项目管理有限公司,成都市武侯区新光路1号5栋16层1601号,樊老师  028-86159973,采购需求0729.docx,"[{""attach_name"": ""采购需求0729.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A807A6CE7A76F441F43B275259801E""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27029106.htm,2026-09-09 16:19:00,竞争性谈判,40.0,table,,,,,,,,,,,,
氮化铝衬板竞争性谈判公告,竞争性谈判公告,ZGGJ-BJ04-26061437/SiC2026016,2026年07月29日 13:35,北京市,zycgr22011902,/,李老师 010-57305134,中工国际招标有限公司,北京市朝阳区慧忠路5号远大中心C座2层203,王宇婷、王欣、康进、张跃   010-82952950-814,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27028697.htm,2026-09-09 16:19:00,竞争性谈判,95.0,table,,,,,,,,,,,,
国家体育总局冬季运动管理中心便携式速度爆发力抗阻训练器采购的竞争性谈判公告,竞争性谈判公告,,2026年07月29日 10:06,北京市,国家体育总局体育冬季运动管理中心,北京市海淀区中关村南大街56号,010-88318733,国家体育总局体育器材装备中心,北京市东城区体育馆路3号,010-87182666,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260729_27027045.htm,2026-09-09 16:19:00,竞争性谈判,35.0,table,,,,,,,,,,,,
德宏边境管理支队户育、姐那边境派出所办案区建设项目竞争性谈判公告,竞争性谈判公告,DHZH2026-059,2026年07月28日 19:41,德宏傣族景颇族自治州,德宏边境管理支队（德宏州公安局边境管理支队）,云南省德宏芒市阔时路26号,罗警官  0692-2975102,德宏众恒工程管理有限公司,德宏州芒市勐焕街道锦华社区胞波路46号4楼,周岩团所  0692-2270999,"竞争性谈判公告.docx,报名登记表（格式）.docx","[{""attach_name"": ""竞争性谈判公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DF71C2EB1630A0A8D7562827208B80""}, {""attach_name"": ""报名登记表（格式）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E7AB0C2F788751259863396FE6C1E8""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260728_27025474.htm,2026-09-09 16:19:00,竞争性谈判,194.9922,table,,,,,,,,,,,,
中华人民共和国畹町出入境边防检查站标准化床品采购项目（二次）竞争性谈判公告,竞争性谈判公告,WDCRJBFJCZ2026015,2026年07月28日 18:31,德宏傣族景颇族自治州,中华人民共和国畹町出入境边防检查站,云南省德宏州瑞丽市畹町经济开发区国防街3号,杨警官0692-5150086,云南立友工程咨询有限公司,云南省德宏州芒市榕树北路5号,叶杨、张辉13578266575、19987295581,2026-108 谈判公告（二次）.docx,"[{""attach_name"": ""2026-108 谈判公告（二次）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7334CE6EB59CE7D8CDFC2F5157B1BB""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260728_27024913.htm,2026-09-09 16:19:01,竞争性谈判,24.75,table,,,,,,,,,,,,
防城港边境管理支队智能武器室改造项目（重）竞争性谈判公告,竞争性谈判公告,FC2026-1013-J1-GXHC-1,2026年07月28日 17:33,市辖区,防城港边境管理支队,防城港市防城区山海大道28号,吴警官、刘警官，0770-3251501（转36702）,广西汉昌工程咨询有限公司,南宁市青秀区仙葫大道西16号鼎丰国际美食广场A栋11楼HC区域？,黄健、唐华林，0770-3255155或0771-5718293,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260728_27023722.htm,2026-09-09 16:19:01,竞争性谈判,28.7,table,,,,,,,,,,,,
中山大学中山眼科中心实验动物饲料垫料采购及配送服务项目（实验动物中心）（0809-26411GJT303015201）竞争性谈判公告,竞争性谈判公告,0809-26411GJT303015201,2026年07月28日 17:22,广州市,中山大学中山眼科中心,广州市天河区金穗路7号,020-66322140,广东华伦招标有限公司,广州市广仁路1号广仁大厦7楼,黄金韵、杨立敏、常逸明、陈昊俊、郑名洪、黄茜怡、吴思瑜、罗坚；020-83172166-864（834/867/863）；联系邮箱：hlzb03@163.com,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202607/t20260728_27023461.htm,2026-09-09 16:19:01,竞争性谈判,170.0,table,,,,,,,,,,,,
