notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
北京中医药大学建校70周年高质量发展大会活动服务采购项目成交公告,成交公告,,2026年09月07日 13:51,北京市,北京中医药大学,北京市朝阳区北三环东路11号,赵老师，010-53911758,中招国际招标有限公司,北京市海淀区学院南路62号中关村资本大厦,侯东艳、张涵睿、邓嘉莹、蒋雪娜、陈思佳，010-61954119、61954120,"北京中医药大学建校70周年高质量发展大会活动服务采购项目比选文件（发售稿）.pdf,中小企业声明函.pdf","[{""attach_name"": ""北京中医药大学建校70周年高质量发展大会活动服务采购项目比选文件（发售稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=013C5C766132DD432EBD95CE46EF46""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=82CBA796EA5319F7D1C14EED7B6570""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27277432.htm,2026-09-09 16:24:09,,,,,,33.9,张立新、李祯、高鹏（采购人代表）,0.45765,北京惠新特文化传媒有限公司,,,,,,
西安交通大学高性能 AI 计算模拟系统平台成交公告,成交公告,,2026年09月07日 13:28,碑林区,西安交通大学,西安市碑林区兴庆南路10号交大出版大厦19层采购办办公室,tender@xjtu.edu.cn，咨询QQ群：367046737;联系电话：029-82668649/029-82668195,西安交通大学,西安市碑林区兴庆南路10号交大出版大厦19层采购办办公室,tender@xjtu.edu.cn，咨询QQ群：367046737;联系电话：029-82668649/029-82668195,陕西博城鑫信息科技有限公司-中小企业声明函.pdf,"[{""attach_name"": ""陕西博城鑫信息科技有限公司-中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E877BA7127D35A52DE9D4826DBD9AC""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27277477.htm,2026-09-09 16:24:09,,,,,,196.6,"刘宏磊,刘宸,闫晓弟,邸双亮,饶元",0.0,陕西博城鑫信息科技有限公司,,,,,,
广西科文招标有限公司中国人民银行广西壮族自治区分行滨湖、洪历、桃源办公区物业服务采购（KWZZ5G2026630）成交结果公告,成交公告,,2026年09月07日 12:15,广西壮族自治区,中国人民银行广西壮族自治区分行,南宁市滨湖路58号,杨运希0771-6111779,广西科文招标有限公司,南宁市民族大道路141号中鼎万象东方大厦D区五层,谭志华，联系电话：0771-2026103，传真：0771-2023997,"中小企业声明函.pdf,中国人民银行广西壮族自治区分行滨湖、洪历、桃源办公区物业服务采购（KWZZ5G2026630）公开招标文件 发布稿 8-13.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AB5FF4CD96EDF11DF31D337E3A8F98""}, {""attach_name"": ""中国人民银行广西壮族自治区分行滨湖、洪历、桃源办公区物业服务采购（KWZZ5G2026630）公开招标文件 发布稿 8-13.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B67CEEB042CD064409F0269D0C6314""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27277214.htm,2026-09-09 16:24:09,,,,,,389.568588,林智权（组长）、宣云、唐莉、林华、陈庆发（采购人代表）,5.8974,南宁市中联金牌物业管理有限责任公司,,,,,,
白山消防救援机动支队机关及应急通信和车辆勤务中队主副食品定点采购配送项目成交公告,成交公告,,2026年09月07日 12:05,八道江区,白山消防救援机动支队,吉林省白山市,朱先生,吉林省乾海项目管理有限公司,13354397009,胡女士,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27277164.htm,2026-09-09 16:24:09,,,,,,0.0,李春林，宋韬，司站屹。,0.0,白山市齐家餐饮服务有限公司,,,,,,
国家数据发展研究院模型算力服务成交公告,成交公告,,2026年09月07日 11:59,北京市,国家数据发展研究院,北京市西城区月坛北小街2号院综合科研办公楼第5层,010-89062612,中钢招标有限责任公司,北京市海淀区海淀大街8号中钢国际广场16层,韩帅文（购买文件、发票咨询）、高源、朱业静、严艳青、徐平、王俊通62688243,"被推荐供应商名单、推荐理由-模型算力服务.pdf,竞争性磋商文件-模型算力服务.pdf,中小企业声明函.pdf","[{""attach_name"": ""被推荐供应商名单、推荐理由-模型算力服务.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=78B64FCF1637941B2E89177E5F89AA""}, {""attach_name"": ""竞争性磋商文件-模型算力服务.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F737610A96ED0497348F8EE02A8345""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E4C1B4D7A7370F0701EDA5C2A9E166""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27277123.htm,2026-09-09 16:24:09,,,,,,66.6,连培海、梁卫东、杨林,0.999,云津智慧科技有限公司,,,,,,
国家数据发展研究院一表通系统制度体系建设服务成交公告,成交公告,,2026年09月07日 11:49,北京市,国家数据发展研究院,北京市西城区月坛北小街2号院综合科研办公楼第5层,010-89062612,中钢招标有限责任公司,北京市海淀区海淀大街8号中钢国际广场16层,韩帅文（购买文件、发票咨询）、高源、朱业静、严艳青、徐平、王俊通010-62688243,"被推荐供应商名单、推荐理由-一表通系统制度体系建设服务.pdf,竞争性磋商文件-一表通系统制度体系建设服务.pdf","[{""attach_name"": ""被推荐供应商名单、推荐理由-一表通系统制度体系建设服务.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F9FEA2ECDC3A1B1C1FA234A1FA64E5""}, {""attach_name"": ""竞争性磋商文件-一表通系统制度体系建设服务.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0747022798CE923B9E858D0B533167""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276936.htm,2026-09-09 16:24:09,,,,,,10.0,骆冬梅、贾文凯、张纪,0.15,国信国际工程咨询集团股份有限公司,,,,,,
沈阳铁路公安局吉林公安处2026年离退休人员中秋节日福利采购项目（四次）成交结果公告,成交公告,,2026年09月07日 11:02,市辖区,沈阳铁路公安局吉林公安处,吉林省吉林市昌邑区新兴街17号,慕振维 0432-66122978,吉林正建工程项目管理有限公司,吉林市船营区秀苑广场小区5号楼A座3单元4层85号,王爽 0432-63511577,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276528.htm,2026-09-09 16:24:09,,,,,,0.03,孔劲松、关艳玲、李萍。,0.5,吉林市新兴园食品有限责任公司供应商名称：吉林市新兴园食品有限责任公司,,,,,,
合肥经济技术开发区消防救援大队新建小型消防站厨具设备采购项目成交结果公告,成交公告,,2026年09月07日 10:15,蜀山区,合肥经济技术开发区消防救援大队,合肥市经开区翠微路489号,边参谋、0551-63547571,安徽远帆项目管理咨询有限公司,安徽省合肥市高新区科学大道习友路百商杰座8楼,田超（18855191604）、赵杰（18326068806）,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D1C169B140F022383D7D30E8BB103D""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276063.htm,2026-09-09 16:24:09,,,,,,18.55,吕品、王古、崔坤理,0.3,安徽新汇泉节能环保科技有限公司,,,,,,
合肥经济技术开发区消防救援大队新建小型消防站网络设备和智能接处警系统警情受理端采购项目成交结果公告,成交公告,,2026年09月07日 10:14,蜀山区,合肥经济技术开发区消防救援大队,合肥市经开区翠微路489号,边参谋、0551-63547571,安徽远帆项目管理咨询有限公司,安徽省合肥市高新区科学大道习友路百商杰座8楼,田超（18855191604）、赵杰（18326068806）,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276056.htm,2026-09-09 16:24:09,,,,,,27.5,吕品、王古、崔坤理,0.4125,合肥步斐智能科技有限公司,,,,,,
合肥经济技术开发区消防救援大队新建小型消防站空调及热水器设备采购项目成交结果公告,成交公告,,2026年09月07日 10:14,蜀山区,合肥经济技术开发区消防救援大队,合肥市经开区翠微路489号,边参谋、0551-63547571,安徽远帆项目管理咨询有限公司,安徽省合肥市高新区科学大道习友路百商杰座8楼,田超（18855191604）、赵杰（18326068806）,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276061.htm,2026-09-09 16:24:10,,,,,,19.98,吕品、王古、崔坤理,0.3,安徽国永机电有限公司,,,,,,
丹东边境管理支队警用装备（电磁网捕器）采购项目（第三次）成交公告,成交公告,,2026年09月07日 10:13,沈河区,丹东边境管理支队,辽宁省丹东市振兴区中心北路1号,张警官，0415-4144699；支队纪检监督电话：0415-4144991转308 ；总站纪检监督电话：024-86501111转7203、7208,辽宁冠标项目管理有限公司,沈阳市沈河区先农坛路30-1号,孔祥楠024-31932999,（电磁网捕器）采购-竞争性谈判文件（三次） -发出版 - 发.doc,"[{""attach_name"": ""（电磁网捕器）采购-竞争性谈判文件（三次） -发出版 - 发.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=51D685E7977D6F98A2D351BD1D50BC""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276044.htm,2026-09-09 16:24:10,,,,,,16.5625,张素云、马桂苓、汪月,0.6,沈阳中安高科电子科技有限公司,,,,,,
交通运输部海事局国内海洋渔船技术规范编制项目成交公告,成交公告,,2026年09月07日 10:08,北京市,交通运输部海事局,北京市东城区建国门内大街11号,聂先生，010-65292687,中招国际招标有限公司,北京市海淀区学院南路62号中关村资本大厦601B,张楚翘，010-61954145,竞争性磋商文件-国内海洋渔船技术规范编制项目（发布版）.pdf,"[{""attach_name"": ""竞争性磋商文件-国内海洋渔船技术规范编制项目（发布版）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C7DBF24B292F5626C1C12A4E20DCD4""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275997.htm,2026-09-09 16:24:10,,,,,,129.9,姚远方、李红玉、韩韡,1.65,中国水产科学研究院渔业机械仪器研究所,,,,,,
崇左边境管理支队边境辖区技防设施采购项目成交公告,成交公告,,2026年09月07日 10:00,江洲区,崇左边境管理支队,崇左市江州区山秀路五号崇左边境管理支队,叶警官--0771-7967697；电子邮件地址：czbgzfcg@163.com,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275925.htm,2026-09-09 16:24:10,,,,,,20.984,无,0.0,崇左华阳科技有限公司,,,,,,
祖冲之路园区2026年室外总体修缮项目消防管道工程成交公告,成交公告,,2026年09月07日 09:55,浦东新区,中国科学院上海药物研究所,上海市浦东新区祖冲之路555号,魏天骄 021-68077888,上海璟钰工程项目管理有限公司,浦东新区巨峰路868号巨丰文化大楼6楼,陈阳 13585519484,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275883.htm,2026-09-09 16:24:10,,,,,,184.305426,王德华、周秀凤、李朝阳,1.9085,上海丁盈建设工程有限公司,,,,,,
中华人民共和国横琴出入境边防检查站2026年生活及厨房用品采购项目成交公告,成交公告,,2026年09月07日 09:42,横琴新区,中华人民共和国横琴出入境边防检查站,广东省横琴粤澳深度合作区濠江路66号,张才德，0756-8167539,详见公告正文,详见公告正文,详见公告正文,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C6131585C0004E75FE3A2E4649961F""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27276042.htm,2026-09-09 16:24:10,,,,,,0.0,横琴出入境边防检查站政府采购办公室成员,0.0,佛山市茗琛科技有限公司,,,,,,
zycgr21071301超敏多因子发光分析系统采购项目成交公告,成交公告,,2026年09月07日 09:38,北京市,zycgr21071301,北京市昌平区中关村生命科学园,刘老师 cplpro@cpl.ac.cn,北京华盛中天咨询有限责任公司,北京市海淀区西直门北大街甲43号金运大厦B座1103室（西直门文慧桥西南角）,李福娟、周爽  010-62278948-626,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275768.htm,2026-09-09 16:24:10,,,,,,97.8,金灿灿、刘凤春、杨帆（用户）,1.3203,瑾宸科技（北京）有限公司,,,,,,
中国疾病预防控制中心职业卫生与中毒控制所信息系统升级改造项目成交结果公告,成交公告,,2026年09月07日 09:38,北京市,中国疾病预防控制中心职业卫生与中毒控制所,北京市西城区南纬路29号,张老师83132098,中技国际招标有限公司,北京市丰台区西营街1号院通用时代中心C座9层,马建、肖然、吴萍、孙薇81168697、81168260,"成交结果公告(1).docx,879号标职业卫生所信息系统升级改造项目竞争性磋商文件20260820（定稿）.pdf","[{""attach_name"": ""成交结果公告(1).docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0AFB075ADC4D283A58F2F16EF2A650""}, {""attach_name"": ""879号标职业卫生所信息系统升级改造项目竞争性磋商文件20260820（定稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C42E4EFC9E91D2295F35C6BE6A16AA""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275766.htm,2026-09-09 16:24:10,,,,,,84.0,张永发、黄梅、蒋绍锋,1.26,中电信翼康科技有限公司,,,,,,
秦皇岛海关煤炭检测技术中心箱变高压柜改造成交公告,成交公告,,2026年09月07日 09:24,市辖区,秦皇岛海关煤炭检测技术中心,河北省秦皇岛市建设大街东段188号,杨永成  0335-5997715,河北省成套招标有限公司,石家庄市新石北路368号金石工业园2号加速器楼(瞪羚企业加速器)1210房间,何晓刚  0311-83086801,"中小.pdf,秦皇岛海关煤炭检测技术中心箱变高压柜改造磋商文件货物类（暗标）.pdf,资格承诺函.pdf","[{""attach_name"": ""中小.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7804542C17AA9420C8CECF773EB383""}, {""attach_name"": ""秦皇岛海关煤炭检测技术中心箱变高压柜改造磋商文件货物类（暗标）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9F5AF7BBA4180FE59CA28741906025""}, {""attach_name"": ""资格承诺函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F3810215CEFC9E8120E35D9F1218E9""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275670.htm,2026-09-09 16:24:10,,,,,,10.54,张永斌（采购人代表）、许占涛、赵辉（组长）,0.12648,秦皇岛市时代电气成套设备有限公司,,,,,,
长治市屯留区消防救援大队营区内部道路沥青铺设项目成交公告,成交公告,,2026年09月07日 08:59,屯留县,长治市屯留区消防救援大队,山西省长治市屯留区麟绛镇刘家坪村,郝女士、0355-7526005,山西柯睿建设项目管理有限公司,山西省长治市潞州区英雄中路街道潞阳门中路都市名门写字楼二楼209、211号,武女士、13935505110,"屯留消防地面硬化磋商文件.pdf,中小企业声明函（格式）.pdf","[{""attach_name"": ""屯留消防地面硬化磋商文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=81E9FCEE0B969473F315C76898825C""}, {""attach_name"": ""中小企业声明函（格式）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8B9BA7F93C41ED75626CC644675F1E""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275565.htm,2026-09-09 16:24:10,,,,,,34.45,陈旭、杨慧慧、郝泽园（采购人代表）,0.31,山西明博建设工程有限公司,,,,,,
崇左边境管理支队2026年警犬犬粮及营养品采购项目成交公告,成交公告,,2026年09月07日 08:56,市辖区,崇左边境管理支队,崇左市江州区山秀路五号崇左边境管理支队,叶警官--0771-7967697；电子邮件地址：czbgzfcg@163.com,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260907_27275560.htm,2026-09-09 16:24:10,,,,,,8.565,无,0.0,中盾犬神（北京）技术有限公司,,,,,,
山东大学齐鲁医院安防系统维修保养项目成交公告,成交公告,,2026年09月05日 10:18,山东省,山东大学齐鲁医院,济南市文化西路107号,秦老师 0531-82169507,山东三阳项目管理有限公司,济南市高新区舜华路2000号舜泰广场6号楼2101室,仪枫 15264168830,"【竞争性磋商文件定稿】山东大学齐鲁医院安防系统维修保养项目8.21.pdf,中小企业声明函.jpg","[{""attach_name"": ""【竞争性磋商文件定稿】山东大学齐鲁医院安防系统维修保养项目8.21.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FEE23CA23EB7A823A7B63857D46596""}, {""attach_name"": ""中小企业声明函.jpg"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0CC54F39C409257FAF8F23FAE40929""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260905_27273493.htm,2026-09-09 16:24:10,,,,,,41.58,吕科、陈维科、杨新龙（采购人代表）,0.56133,济南鑫盛安信息科技有限公司,,,,,,
武汉大学早期建筑法学院修缮工程成交结果公告,成交公告,,2026年09月04日 20:58,武汉市,武汉大学,武汉市武昌区珞珈山,陈老师，027-68756399,湖北省招标股份有限公司,湖北省武汉市武昌区中北路108号兴业银行大厦五层,袁海涛、陈思文、孙静静，027-87273623,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272713.htm,2026-09-09 16:24:11,,,,,,1435.6,黄新华、彭新志、柯萍萍、谭冬梅、雷兵山（采购人评委）,5.24849,北京大龙建设集团有限公司,,,,,,
伊犁边境管理支队业务技术用房家具采购项目成交结果公告,成交公告,,2026年09月04日 20:52,伊宁市,伊犁边境管理支队,新疆伊宁市斯大林街五巷5号,司警官 0999-8069277,新疆玖信项目管理有限公司,伊宁边境经济合作区北京南路3222号新房大厦18楼,王迎 15739035544,"中小企业声明函（伊犁荣尊家俱）.pdf,本国产品声明函（伊犁荣尊家俱）.pdf,8.21 竞争性谈判文件—伊犁边境管理支队业务技术用房家具采购项目.pdf","[{""attach_name"": ""中小企业声明函（伊犁荣尊家俱）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EC3B3DE8879A3EE528BCD9D9BCCFAA""}, {""attach_name"": ""本国产品声明函（伊犁荣尊家俱）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=49C6AB7B4B7756DCB8A7480FAD9D65""}, {""attach_name"": ""8.21 竞争性谈判文件—伊犁边境管理支队业务技术用房家具采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=368B78E010AC39B7D690AD8BD818B5""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272694.htm,2026-09-09 16:24:11,,,,,,45.939,王培民，叶振林，潘栋（采购人代表）。,0.689,伊犁荣尊家俱制造有限责任公司,,,,,,
伊犁边境管理支队亚欧路边境派出所家具采购项目成交结果公告,成交公告,,2026年09月04日 20:50,伊宁市,伊犁边境管理支队,新疆伊宁市斯大林街五巷5号,司警官  0999-8069277,新疆玖信项目管理有限公司,伊宁边境经济合作区北京南路3222号新房大厦18楼,王迎   15739035544,"竞争性谈判文件-伊犁边境管理支队亚欧路边境派出所家具采购项目.pdf,中小企业声明函（伊犁鹏工）.pdf,本国产品声明函（伊犁鹏工）.pdf","[{""attach_name"": ""竞争性谈判文件-伊犁边境管理支队亚欧路边境派出所家具采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1741B8532395229D6AD449E4815AA0""}, {""attach_name"": ""中小企业声明函（伊犁鹏工）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1ECC5214379356ECF2A6BBCB094959""}, {""attach_name"": ""本国产品声明函（伊犁鹏工）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=02207F6275DAFAEF61584CD0D130A8""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272689.htm,2026-09-09 16:24:11,,,,,,5.7603,孙峰，祝秀云，胡志鹏（采购人代表）。,0.0864,伊犁鹏工商贸有限公司,,,,,,
北京交通大学美陈展示制作服务成交公告,成交公告,,2026年09月04日 20:35,北京市,北京交通大学,北京市海淀区上园村3号,陈老师 010-51683481,北京国金管理咨询有限公司,北京市丰台区五圈南路30号院1号楼北京海格通信产业园科研楼D座10层,刘佳、刘博威、刘莹、李捷、陶雪娇、张阳、张杰15201303287,"（发售版）北京交通大学美陈展示制作服务_磋商文件8.24.pdf,分项报价表.pdf,中小企业声明函.pdf","[{""attach_name"": ""（发售版）北京交通大学美陈展示制作服务_磋商文件8.24.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BE5246912F57DB630F6FB0D5C300CD""}, {""attach_name"": ""分项报价表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=12849B1393386751888F67D2C676B7""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=38473628D229A1A3A23F705AA4D704""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272632.htm,2026-09-09 16:24:11,,,,,,0.7265,冯世谋、杭庆祝、彰国华,0.6,北京中联宇景工程有限公司,,,,,,
北京交通大学展板设计制作服务成交公告,成交公告,,2026年09月04日 20:35,北京市,北京交通大学,北京市海淀区上园村3号,陈老师 010-51683481,北京国金管理咨询有限公司,北京市丰台区五圈南路30号院1号楼北京海格通信产业园科研楼D座10层,刘佳、刘博威、刘莹、李捷、陶雪娇、张阳、张杰15201303287,"（发售版）北京交通大学展板设计制作服务_磋商文件8.24.pdf,中小企业声明函.pdf,分项报价表.pdf","[{""attach_name"": ""（发售版）北京交通大学展板设计制作服务_磋商文件8.24.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A3EF8B0B4ECAB432FD2E11740D695F""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=433A6A62F9E868355E40E227B1C4B4""}, {""attach_name"": ""分项报价表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7C50DB3D3E450CAE447699E0A03683""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272636.htm,2026-09-09 16:24:11,,,,,,0.3426,冯世谋、杭庆祝、彰国华,0.6,北京匠心印象广告工程有限公司,,,,,,
山东大学齐鲁医院东院区视频监控系统改造项目成交公告,成交公告,,2026年09月04日 19:18,济南市,山东大学齐鲁医院,济南市文化西路107号,刘老师0531-82169507,山东汇泉建设项目管理有限公司,济南市市中区大纬二路49号大观商厦8楼816-1,许媛荣、王震0531-86965259，18653114195,"中小企业声明函.pdf,定稿竞争性磋商文件-山东大学齐鲁医院东院区视频监控系统改造项目.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=50AFEAA3FDC59A9F6A933D5C0B809E""}, {""attach_name"": ""定稿竞争性磋商文件-山东大学齐鲁医院东院区视频监控系统改造项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CC16A7D27A249B3C076F9C3B84FA7A""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272227.htm,2026-09-09 16:24:11,,,,,,46.8687,魏凯、王传健、张御卿（采购人代表）,0.421818,山东俊景信息科技有限公司,,,,,,
山东大学齐鲁医院安全防范系统提升及部分设备改造项目成交公告,成交公告,,2026年09月04日 19:17,济南市,山东大学齐鲁医院,济南市文化西路107号,刘老师0531-82169507,山东汇泉建设项目管理有限公司,济南市市中区大纬二路49号大观商厦8楼816-1,许媛荣、王震0531-86965259，18653114195,"中小企业声明函.pdf,定稿竞争性磋商文件-山东大学齐鲁医院安全防范系统提升及部分设备改造项目.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EA06BA9391680F5DCF290D3F0FFF1A""}, {""attach_name"": ""定稿竞争性磋商文件-山东大学齐鲁医院安全防范系统提升及部分设备改造项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=22A18CDB9B18ADBEA55441DFDD5532""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272228.htm,2026-09-09 16:24:11,,,,,,19.28,魏凯、王传健、张御卿（采购人代表）,0.17352,山东厚诚智能技术有限公司,,,,,,
中华人民共和国新疆出入境边防检查总站繁育种犬及待训警犬采购项目成交公告,成交公告,,2026年09月04日 19:16,新疆维吾尔自治区,中华人民共和国新疆出入境边防检查总站,新疆乌鲁木齐市天山区团结路1551号,王警官0991-8512158,华春建设工程项目管理有限责任公司,新疆乌鲁木齐市水磨沟区浙商大厦15楼1505室,孔伟国 0991-2629781、17590034636,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272224.htm,2026-09-09 16:24:11,,,,,,42.75,布丽布力（第1、2标项采购人代表），丁维华，张泽智,0.6413,楚商联合投资（新疆）有限公司,,,,,,
奉贤区消防救援支队2026年炊事社会化服务采购中选公告,成交公告,,2026年09月04日 18:58,上海市,奉贤区消防救援支队,上海市奉贤区南桥镇南奉公路6815号,赵老师、/,上海中利威项目管理有限公司,上海市静安区梅园路228号企业广场1910-1912室,潘英韬、王捷仪、汤娜 021-62062986,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27272119.htm,2026-09-09 16:24:11,,,,,,56.7896,宋广斌、王利仲、周欣文,0.6814,上海食康道餐饮企业管理有限公司,,,,,,
中国老挝磨憨—磨丁经济合作区消防救援大队2026年食堂食物配送采购项目成交结果公告,成交公告,,2026年09月04日 18:31,西双版纳傣族自治州,中国老挝磨憨—磨丁经济合作区消防救援大队,云南省西双版纳州勐腊县磨憨镇东盟大道,谢传谱/0691-8812119,云南中招招标有限公司,西双版纳州旅游度假区曼弄枫山水林溪铺面7一06,玉金罕/0691-2157799,"中国老挝磨憨—磨丁经济合作区消防救援大队副食品配送项目8.19发布稿.pdf,成交结果公告(中国老挝磨憨—磨丁经济合作区消防救援大队副食品配送项目).pdf","[{""attach_name"": ""中国老挝磨憨—磨丁经济合作区消防救援大队副食品配送项目8.19发布稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4B53114B53E406C06607721CCF92B7""}, {""attach_name"": ""成交结果公告(中国老挝磨憨—磨丁经济合作区消防救援大队副食品配送项目).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C2A402378682CC11F36F854853EAC2""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27271827.htm,2026-09-09 16:24:11,,,,,,0.0,向玲（组长）、李小芬、曾丽,0.7713,快到家生活服务有限公司,,,,,,
中华人民共和国昆明出入境边防检查站综合训练馆维修改造工程项目成交公告,成交公告,,2026年09月04日 18:07,市辖区,中华人民共和国昆明出入境边防检查站,云南省昆明市官渡区长水国际机场西一路,吴老师 0871-67094110,云南鑫德招标咨询有限公司,0871-63645580、13888393092,罗老师、李才华、李明宇、官华,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260904_27271560.htm,2026-09-09 16:24:11,,,,,,149.875221,黄玲、陈张源、叶苹,1.998752,昊滇建设集团有限公司,,,,,,
