admin_region,agent_address,agent_contact,agent_name,agent_service_fee,attach_file_names,attach_json,budget,budget_source,buyer_address,buyer_contact,buyer_name,change_item,contact_name,contact_tel,crawl_time,judge_experts,notice_title,notice_type,notice_url,open_bid_time,project_code,proposed_supplier,publicity_period,publish_time,purchase_method,single_source_reason,terminate_reason,win_supplier,win_total_amount
北京市,北京市丰台区西营街1号院通用时代中心C座9层,马建、肖然、吴萍、孙薇81168697、81168260,中技国际招标有限公司,,"870号标整形外科医院电子病历系统服务能力提升与运行维护项目招标文件20260730（定稿）.pdf,中标结果公告.docx","[{""attach_name"": ""870号标整形外科医院电子病历系统服务能力提升与运行维护项目招标文件20260730（定稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6043161FE42824A765EB6AB4A1D552""}, {""attach_name"": ""中标结果公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E34DE588EDC6468AD6FA5141D5C8A9""}]",,,北京市石景山区八大处路33号,李老师010-88772916,中国医学科学院整形外科医院,,,,2026-09-09 15:22:02,赵林、高雅、张永发、陈佳林、陈俊超、史亚坤、刘娜,中国医学科学院整形外科医院信息化运行维护项目中标结果公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282646.htm,,,,,2026年09月07日 20:21,,,,,400.0
伊犁哈萨克自治州,伊宁市解放路1巷105号美景华庭1号楼二楼,莫晓燕13070365297   0999-8806660,新疆鼎招工程项目管理有限公司,,"8.17更正招标文件（项目名称：中华人民共和国霍尔果斯出入境边防检查站智能快捷通道升级项目）.docx,关于符合本国产品标准的声明函.pdf","[{""attach_name"": ""8.17更正招标文件（项目名称：中华人民共和国霍尔果斯出入境边防检查站智能快捷通道升级项目）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C7E7F9B9F7D197184881B3FC4C6161""}, {""attach_name"": ""关于符合本国产品标准的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5BC293D43FB97E76F9F290115B8BE0""}]",,,新疆伊犁州霍尔果斯市亚欧南路1号,刘警官 0999-6466666,中华人民共和国霍尔果斯出入境边防检查站,,,,2026-09-09 15:22:02,朱靖，王东，余郅博，蔡旺（第1标项采购人代表），朱建中,中华人民共和国霍尔果斯出入境边防检查站智能快捷通道升级项目中标结果公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282636.htm,,,,,2026年09月07日 20:19,,,,,188.0
龙华区,海口市美兰区大英山西二街政务二期大楼二楼208房（原省政府政务服务中心大楼北侧）,0898-66529846,海南省政府采购中心,,"中标通知书.pdf,国家税务总局海口市税务局2026-2028年机关、龙华区局和美兰办公楼物业管理服务项目招标文件（HNGP2026-12720260813001）.pdf,中小企业声明函.pdf,分包意向协议.pdf,投标（响应）报价明细表.pdf","[{""attach_name"": ""中标通知书.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F593656248F26D2AB5F653FD35DCA0""}, {""attach_name"": ""国家税务总局海口市税务局2026-2028年机关、龙华区局和美兰办公楼物业管理服务项目招标文件（HNGP2026-12720260813001）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C4C83757A6AAB99EA32FD3E4F0616E""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=47C59BE693887B181E53DFAD8182F0""}, {""attach_name"": ""分包意向协议.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=21645A11220826123AC0496CD82A77""}, {""attach_name"": ""投标（响应）报价明细表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9F0EF710063AAFF5B566C93CB0A2FF""}]",,,海南省海口市龙华区紫荆路9号,卓先生0898-68567680,国家税务总局海口市税务局,,,,2026-09-09 15:22:02,"采购人代表：麦平敏
评审专家：兰石福、周丽珍、黄文婷、邵静萍",国家税务总局海口市税务局2026-2028年机关、龙华区局和美兰办公楼物业管理服务项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282570.htm,,,,,2026年09月07日 19:50,,,,,934.7976
北京市,北京市海淀区丹棱街1号互联网金融中心20层,"赵倩 任伟松 陈君烁 冀松阳,010-68290509/0549，jschen@oitc.com.cn/syji@oitc.com.cn",东方国际招标有限责任公司,,_最终稿-生态中心-城市空气质量监测系统.docx,"[{""attach_name"": ""_最终稿-生态中心-城市空气质量监测系统.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B6E4E9DF4CEFA18AB87320019D8A98""}]",,,北京市海淀区双清路18号,010-62849178,中国科学院生态环境研究中心,,,,2026-09-09 15:22:03,崔国辉（组长）金晨 王璐 张连清 张红星（采购人代表）,中国科学院生态环境研究中心城市空气质量监测系统采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282553.htm,,,,,2026年09月07日 19:47,,,,,99.7
北京市,北京市海淀区丹棱街1号互联网金融中心20层,"赵倩 任伟松 陈君烁 冀松阳,010-68290509/0549，jschen@oitc.com.cn/syji@oitc.com.cn",东方国际招标有限责任公司,,"关于符合本国产品标准的声明函.pdf,_最终稿-生态中心-水生生物在线观测（浮游生物鉴定计数系统）.docx,中小企业声明函.pdf","[{""attach_name"": ""关于符合本国产品标准的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=668D77E68978A2AACE32679BF929CA""}, {""attach_name"": ""_最终稿-生态中心-水生生物在线观测（浮游生物鉴定计数系统）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A55CC3017EF2E579E10D83DCBB01BF""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5AC815ACFE0FFDA85E9B484773508B""}]",,,北京市海淀区双清路18号,010-62849178,中国科学院生态环境研究中心,,,,2026-09-09 15:22:03,崔国辉（组长）金晨 王璐 张连清 张红星（采购人代表）,中国科学院生态环境研究中心水生生物在线观测（浮游生物鉴定计数系统）采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282557.htm,,,,,2026年09月07日 19:47,,,,,127.0
广东省,广州市东风东路726号7楼,陈东成、高伟雄、曾洁莹 020－37860747/37861143/37860740,国义招标股份有限公司,,招标文件-东华工作区室内活动设施工程施工总承包（发公告）.pdf,"[{""attach_name"": ""招标文件-东华工作区室内活动设施工程施工总承包（发公告）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=32D54CCA5EA4AB2A8E3E7327752E02""}]",,,广州市机场路南云东街3号,高敏020-86131015(质疑受理联系方式:020-86130209),中国民用航空中南地区空中交通管理局,,,,2026-09-09 15:22:03,-,东华工作区室内活动设施工程施工总承包中标候选人及中标结果公示,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282435.htm,,,,,2026年09月07日 19:15,,,,,829.091154
苏州市,南京市建邺区西城路300号,顾昀昀、田昭兴、裴健平，电话025-83715090,新华招标有限公司,,"中小微企业声明-沈阳百举捷科学仪器有限公司.pdf,e456380137388bacae939593f1d5cf88 (1).pdf","[{""attach_name"": ""中小微企业声明-沈阳百举捷科学仪器有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D0096BB811F4F5167760CC1A594B33""}, {""attach_name"": ""e456380137388bacae939593f1d5cf88 (1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2464060092C30B9C7264AB387B06E0""}]",,,江苏省苏州市,0512-65187783,zycgr24041501,,,,2026-09-09 15:22:03,陈曦、秦启芳、万骏、蔡文、徐一琛,zycgr24041501大尺寸金属晶体定向凝固炉中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282437.htm,,,,,2026年09月07日 19:14,,,,,126.2
西安市,太白南路181号西部电子社区A座A区208-1,孙翊轩、陈一凡、张强 029-89585662-806/807 邮箱：3@otxa.com.cn,东方（西安）国际招标有限公司,,,,,,西安市新城区西五路,联系人：马老师 电话：029- 87679801,西安交通大学第二附属医院,,,,2026-09-09 15:22:03,薛凯、王西民、韩晓磊、沈凤婷、王娟(采购人代表),西安交通大学第二附属医院超声治疗仪等设备采购项目第三包（二次）中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282376.htm,,,,,2026年09月07日 19:03,,,,,66.0
西安市,太白南路181号西部电子社区A座A区208-1,孙翊轩、陈一凡、张强 029-89585662-806/807 邮箱：3@otxa.com.cn,东方（西安）国际招标有限公司,,"报价表.zip,OTXA-2610221213 西安交通大学第二附属医院医用电极片采购项目.pdf,OTXA-2610221213 西安交通大学第二附属医院医用电极片采购项目第四包（二次）.pdf,中小企业声明函-3包.pdf,中小企业声明函-5包.pdf","[{""attach_name"": ""报价表.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=32D4141E419B7ECA836C063B3DCAB4""}, {""attach_name"": ""OTXA-2610221213 西安交通大学第二附属医院医用电极片采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CA3DC99F608B25B8ECDA4018AE281F""}, {""attach_name"": ""OTXA-2610221213 西安交通大学第二附属医院医用电极片采购项目第四包（二次）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2A2F3F54C06663ED9F38CC5D9CCA61""}, {""attach_name"": ""中小企业声明函-3包.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C47DB519AAF4182801E7C74E214D46""}, {""attach_name"": ""中小企业声明函-5包.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A756C7688F63333AD86A5CC26C311B""}]",,,西安市新城区西五路,联系人：冯女士 联系方式：029-87679801,西安交通大学第二附属医院,,,,2026-09-09 15:22:03,薛凯、白振伟、邓良生、辛四海、宋雅璠（采购代表人）,西安交通大学第二附属医院医用电极片采购项目第三包、第四包、第五包(二次)中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282195.htm,,,,,2026年09月07日 18:49,,,,,0.0
武汉市,北京市海淀区丹棱街1号互联网金融中心20层,窦志超、徐子通、吴文建 010-68290528、010-68290561,东方国际招标有限责任公司,,"招标文件-水下重力量子传感器.pdf,关于符合本国产品标准的声明函-广东威纳格科技有限公司.pdf,中小企业声明函-广东威纳格科技有限公司.pdf","[{""attach_name"": ""招标文件-水下重力量子传感器.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9B529CFE8ED404030A2E39B54353DB""}, {""attach_name"": ""关于符合本国产品标准的声明函-广东威纳格科技有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=82823AA1FF935B9816D96BDFD8229E""}, {""attach_name"": ""中小企业声明函-广东威纳格科技有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5149DE51FADC2FCA1C568FC855C6DD""}]",,,武汉市武昌小洪山西30号,027-87199972,中国科学院精密测量科学与技术创新研究院,,,,2026-09-09 15:22:03,曹万强（评审组长）、姜淑雄、严俊、张蕊、田蔚,中国科学院精密测量科学与技术创新研究院水下重力量子传感器采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282170.htm,,,,,2026年09月07日 18:44,,,,,629.85
新郑市,上海市闵行区三达路299号,联系代表021-33292999-2,公安部警用装备采购中心,,"JC-HG20260125+2026年郑州警察学院电子数据检验鉴定实验室采购项目-202608061518381579-202609071602191613.docx,中小企业声明函-202609071602267544.pdf,本国产品证明文件-202609071602263133.pdf","[{""attach_name"": ""JC-HG20260125+2026年郑州警察学院电子数据检验鉴定实验室采购项目-202608061518381579-202609071602191613.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3036b2ed-da60-4b02-8b23-caa78b""}, {""attach_name"": ""中小企业声明函-202609071602267544.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=eefb4d99-8e07-4c15-84b6-94426f""}, {""attach_name"": ""本国产品证明文件-202609071602263133.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=d6c85649-2854-41dc-9510-f7c4e5""}]",,,河南省郑州市新郑市龙湖镇新老107连接线如意路6号,高老师0371-60666155,郑州警察学院,,,,2026-09-09 15:22:03,张岩（组长）、张金惠、李壮、舒芳、李瑞明,2026年郑州警察学院电子数据检验鉴定实验室采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282121.htm,,,,,2026年09月07日 18:30,,,,,327.455
乌鲁木齐市,乌鲁木齐经济技术开发区九方财富广场 A 座 525 室,代旭、汤新龙、吴洋、高娟 13150331012（工作业务电话）,新疆元泓工程项目管理咨询有限公司,,"中小企业声明函.pdf,招标文件 -生物安全实验室改造项目.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E88814FE9FBED48886BA3BD4546053""}, {""attach_name"": ""招标文件 -生物安全实验室改造项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5CA4386C10E4F930BD35AD34F498C3""}]",,,新疆乌鲁木齐市北京南路241号乌鲁木齐海关机关综合保障楼二楼,乌鲁木齐海关后勤管理中心0991-3627247（工作业务电话）,乌鲁木齐海关后勤管理中心,,,,2026-09-09 15:22:03,王鹏、何仕勇、蔺肖梅、苏学英、杨杰,生物安全实验室改造项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282040.htm,,,,,2026年09月07日 18:29,,,,,143.159591
南京市,南京市鼓楼区清江南路18号鼓楼创新广场D栋9楼902室,张蓉、王希稳 025-85360235、17705161691,江苏省设备成套股份有限公司,,"东南大学国家大学科技园综合机加工系统、红外热像仪采购项目【发布稿】.pdf,中小企业声明函+本国产品标准声明函.pdf","[{""attach_name"": ""东南大学国家大学科技园综合机加工系统、红外热像仪采购项目【发布稿】.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3C00DAD05CDA53248302FB824CFEBE""}, {""attach_name"": ""中小企业声明函+本国产品标准声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3946A6489A383BFE04D5416627CD22""}]",,,南京市四牌楼2号,东南大学国家大学科技园：徐老师18251981390； 实验室与设备管理处：大型装备平台科：025-52091041。,东南大学,,,,2026-09-09 15:22:03,黄鹏（采购人代表）、鲁凯、胡平、周新华、殷小军,东南大学国家大学科技园综合机加工系统、红外热像仪采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27282001.htm,,,,,2026年09月07日 18:24,,,,,60.45
北京市,北京市东城区东四十条甲22号南新仓商务大厦B座922,董哲、曹珊、陈洁、徐梓瑶、刘戈010-53393825、17710393539,天恒招标有限公司,,"定稿-自然资源确权登记（不动产登记）与全民所有自然资源资产清查一体化运维及优化完善.pdf,中小企业声明函.pdf,联合体协议.pdf","[{""attach_name"": ""定稿-自然资源确权登记（不动产登记）与全民所有自然资源资产清查一体化运维及优化完善.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=735818634BD6BB65B614E80BD8BE41""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BBF4CB7565D75F9F1FF457F37E2688""}, {""attach_name"": ""联合体协议.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=52C46F12B8175BA42A5BC379615DFA""}]",,,北京市海淀区莲花池西路28号,徐老师，010-63882226,自然资源部信息中心,,,,2026-09-09 15:22:03,赵文广、胡新光、蔺佳星、孙笑辉、肖海红,自然资源确权登记（不动产登记）与全民所有自然资源资产清查一体化运维及优化完善中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281855.htm,,,,,2026年09月07日 18:12,,,,,241.35
洪山区,武汉市江汉区新华西路大武汉1911写字楼A座16楼1-6号,张怡、尤丽容、李艳青、陈思云、戴险峰、雷艳平、秦昌、朱震   027-65610396-8003,武汉天汇诚信工程项目管理有限公司,,"中小企业声明函.pdf,本国产品声明函.pdf,定-武汉大学水风光清洁能源互补运行与控制模拟交叉集成创新支撑中心项目-火电实时仿真功率级平台（第三期）.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E86BABC6EA2659E040F1388AD0FCC0""}, {""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E5A73E737B20B6EE649814EED81DD7""}, {""attach_name"": ""定-武汉大学水风光清洁能源互补运行与控制模拟交叉集成创新支撑中心项目-火电实时仿真功率级平台（第三期）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B2D0E8B7FC7CF1E2C0C478AD86B7A6""}]",,,武汉市武昌珞珈山,赵老师，027-68754597,武汉大学,,,,2026-09-09 15:22:03,官晶晶、张蕊、魏青、刘超、杨飞、肖非然（采购人评委）、陈江波（采购人评委）,武汉大学水风光清洁能源互补运行与控制模拟交叉集成创新支撑中心项目-火电实时仿真功率级平台（第三期）中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281706.htm,,,,,2026年09月07日 18:02,,,,,1380.0
北京市,北京市海淀区丹棱街1号互联网金融中心20层,窦志超、曹山 010-68290529,东方国际招标有限责任公司,,"北京时代天启真空科技有限公司-中小企业声明函.pdf,_招标文件1667-等离子体增强原子层沉积设备0813稿(1).pdf,北京时代天启真空科技有限公司-本国产品.pdf","[{""attach_name"": ""北京时代天启真空科技有限公司-中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=345801149D67C31B5CD6BC2F5D4946""}, {""attach_name"": ""_招标文件1667-等离子体增强原子层沉积设备0813稿(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AE02FFD23A1AF11879D4BBF77C49EC""}, {""attach_name"": ""北京时代天启真空科技有限公司-本国产品.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9EBC66634E81E88AFD72115E904756""}]",,,北京市海淀区清华东路甲35号,010-82305403,中国科学院半导体研究所,,,,2026-09-09 15:22:03,刘喜荣（评标组长）、张铭、魏天兴、刘成红、包怡迪（采购人代表）,中国科学院半导体研究所等离子体增强原子层沉积设备采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281683.htm,,,,,2026年09月07日 18:00,,,,,415.8
贵州省,北京市海淀区丹棱街1号互联网金融中心20层,陈君烁 段威宇 冀松阳  ， 010-68290549/0565，  jschen@oitc.com.cn/wyduan@oitc.com.cn,东方国际招标有限责任公司,,"中小企业声明函.pdf,_毛细硅管-最终发售版.doc,本国产品声明函.pdf,产品占比声明函.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=90139AE0BF29741218D15F447742C9""}, {""attach_name"": ""_毛细硅管-最终发售版.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=247DCC9BA1C69D7D70C44CF9FB7C4F""}, {""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=442DFA4ABB8B42AC43DCDAFD5E365F""}, {""attach_name"": ""产品占比声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=36D0CA0D5284A26275A0BAB1599D15""}]",,,贵州省贵阳市观山湖区林城西路99号,万老师，15365183823,中国科学院地球化学研究所,,,,2026-09-09 15:22:04,陈晓翠（组长）张为 施春华 王科（推荐专家） 万野（采购人代表）,中国科学院地球化学研究所原位控压熔融毛细硅管可视反应装置采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281651.htm,,,,,2026年09月07日 17:59,,,,,126.65
贵州省,北京市海淀区丹棱街1号互联网金融中心20层,陈君烁 段威宇 冀松阳 王萱   010-68290549/0565  jschen@oitc.com.cn/wyduan@oitc.com.cn,东方国际招标有限责任公司,,"中小企业声明函.pdf,产品占比声明函.pdf,_0351-地化所-招标文件最终发售稿.docx,本国产品声明函.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E451013FA4CE9DAB8752A1DAEEFD94""}, {""attach_name"": ""产品占比声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E11E982D95387B6C491B0E857062AE""}, {""attach_name"": ""_0351-地化所-招标文件最终发售稿.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BF8447215989D5D124A08358358B7C""}, {""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=55DFF679B703C776F10EE51CDF62CC""}]",,,贵州省贵阳市观山湖区林城西路99号,"褚静, 15285675047",中国科学院地球化学研究所,,,,2026-09-09 15:22:04,张敏（组长）彭海军 孙国涛 邹妞妞（推荐专家）尚林波（采购人代表）,中国科学院地球化学研究所金刚石&蓝宝石压腔实时观测装置采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281657.htm,,,,,2026年09月07日 17:58,,,,,123.8
济南市,山东省济南市历下区华润置地广场A5-6号楼27层,王凤英、张洋洋、田飞飞、朱坤乐 0531-88763191,海逸恒安项目管理有限公司,,【招标文件发布稿】山东税务2026年应用集成平台运行维护项目.pdf,"[{""attach_name"": ""【招标文件发布稿】山东税务2026年应用集成平台运行维护项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5B785CCF1A923A940F572F6600E21C""}]",,,山东省济南市英雄山路155号,李勇，0531-85656103,国家税务总局山东省税务局,,,,2026-09-09 15:22:04,郑浩、徐舒、崔志刚、王崴、常慧敏（采购人代表）,山东税务2026年应用集成平台运行维护项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281623.htm,,,,,2026年09月07日 17:56,,,,,84.6
合肥市,合肥市紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在供应商应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,"本国产品声明函.pdf,中小企业声明函.jpg,自动化塑料降解评估测试系统.pdf","[{""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BE30C59E2D9B81E89B5992377B88D4""}, {""attach_name"": ""中小企业声明函.jpg"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=33507F3AEBE4FE293AD3BFB13960FB""}, {""attach_name"": ""自动化塑料降解评估测试系统.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=47DD09902ACF26B09F1F1A5D36C69F""}]",,,合肥市金寨路96号,宣老师、沈老师 0551-63602706,中国科学技术大学,,,,2026-09-09 15:22:04,张文成、朱克荣、顾问、徐伟、赵亚飞,中国科学技术大学自动化塑料降解评估测试系统中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281620.htm,,,,,2026年09月07日 17:56,,,,,310.65
沈阳市,北京市海淀区丹棱街1号互联网金融中心20层,余睿、王军、郭宇涵、李雯；010-68290563、010-68290508、010-68290501,东方国际招标有限责任公司,,"_招标文件--1766-Ti80锻件-发布.pdf,附件.pdf","[{""attach_name"": ""_招标文件--1766-Ti80锻件-发布.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9462965C4C406BBEE28BA0562C193A""}, {""attach_name"": ""附件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=46AD7D6AF03147F2124BFF7AFEB268""}]",,,沈阳市沈河区文化路72号,"佟老师,024-23971066",中国科学院金属研究所,,,,2026-09-09 15:22:04,王玉、吕树龙、韩笑非、李勃、徐斌,中国科学院金属研究所Ti80锻件采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281577.htm,,,,,2026年09月07日 17:55,,,,,484.2
合肥市,合肥市紫云路888号,"应急客服电话：0551-62220153（接听时间：8:30-12:00,13:30-17:30，节假日除外。潜在供应商应优先拨打项目联系人联系电话，无人接听时再拨打该“应急客服电话”）",安徽省招标集团股份有限公司,,"化学试剂暂存点改造（安全设备及管理系统升级）.pdf,本国产品声明函.pdf","[{""attach_name"": ""化学试剂暂存点改造（安全设备及管理系统升级）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4BA685B79149279761F1D38937223E""}, {""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=603BE98F194519176D258F4A5E8F7E""}]",,,合肥市金寨路96号,宣老师、沈老师 0551-63602706,中国科学技术大学,,,,2026-09-09 15:22:04,王应雪、潘国荣、邓成、吴九天、陈昊,中国科学技术大学化学试剂暂存点改造（安全设备及管理系统升级）中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281582.htm,,,,,2026年09月07日 17:55,,,,,137.91
江苏省,南京市鼓楼区中山路99号12楼,张薇025-84207240,南京苏宁工程咨询有限公司,,招标文件-南京大学180nm CMOS 工艺流片服务.doc,"[{""attach_name"": ""招标文件-南京大学180nm CMOS 工艺流片服务.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F5294F76E9D42429345195D6CA2595""}]",,,南京市栖霞区仙林大道163号,周老师 025-89688969,南京大学,,,,2026-09-09 15:22:04,茅力、陈桂奇、吴勇、张迪、曹园(采购人代表）,南京大学180nm CMOS 工艺流片中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281580.htm,,,,,2026年09月07日 17:55,,,,,159.5
库尔勒市,新疆巴州库尔勒市神州集团617室,付女士18167415527,新疆泽宇慧诚工程项目管理有限公司,,8.27更正-磋商文件-乌鲁木齐铁路公安局库尔勒公安处安防监控维修项目.doc,"[{""attach_name"": ""8.27更正-磋商文件-乌鲁木齐铁路公安局库尔勒公安处安防监控维修项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=876F115876AD6EA99C5C23680284A8""}]",,,库尔勒市,李警官18099776812,乌鲁木齐铁路公安局库尔勒公安处,,,,2026-09-09 15:22:04,张豫疆、李春锦、沈淑娟,乌鲁木齐铁路公安局库尔勒公安处安防监控维修项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260907_27281542.htm,,,,,2026年09月07日 17:53,,,,,11.6598
