admin_region,agent_address,agent_contact,agent_name,agent_service_fee,attach_file_names,attach_json,budget,budget_source,buyer_address,buyer_contact,buyer_name,change_item,contact_name,contact_tel,crawl_time,judge_experts,notice_title,notice_type,notice_url,open_bid_time,project_code,proposed_supplier,publicity_period,publish_time,purchase_method,single_source_reason,terminate_reason,win_supplier,win_total_amount
北京市,北京市海淀区西直门北大街甲43号金运大厦B座1103室（西直门文慧桥西南角）,刘上、董子硕、卢天天010-62278948-602/601/624,北京华盛中天咨询有限责任公司,,,,150.0,,北京市丰台区南三环东路23号,龙老师 010-59752038,中国歌剧舞剧院,,,,2026-09-09 15:37:46,,中国歌剧舞剧院道路运输服务项目（二次招标）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283964.htm,2026年09月29日  09:30,HSZT2026FG/086,,,2026年09月08日 10:18,,,,,
龙沙区,黑龙江省齐齐哈尔市建华区方兴新村11号楼00单元01层01号,王先生13394525107,黑龙江省圣悦项目管理有限公司,,,,115.85,,齐齐哈尔市龙沙区永安南大街42号,李先生13766555788,齐齐哈尔市龙沙区消防救援大队,,,,2026-09-09 15:37:46,,黑龙江省齐齐哈尔市龙沙区消防救援大队选取2026年度主副食品采购项目供应商服务项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283952.htm,2026年09月29日  10:00,HLJQY[GK]20260908,,,2026年09月08日 10:17,,,,,
北京市,北京市海淀区西直门北大街甲43号金运大厦B座1103室（西直门文慧桥西南角）,刘上、董子硕、卢天天 010-62278948-602/601/624,北京华盛中天咨询有限责任公司,,,,100.0,,北京市丰台区南三环东路23号,龙老师，010-59752038,中国歌剧舞剧院,,,,2026-09-09 15:37:46,,中国歌剧舞剧院2026年度海运运输服务项目（二次招标）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283954.htm,2026年09月29日  09:30,HSZT2026FG/117,,,2026年09月08日 10:17,,,,,
市辖区,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,国家广播电视总局机关服务中心餐饮部、新302餐厅2026年冻货采购项目采购文件.pdf,"[{""attach_name"": ""国家广播电视总局机关服务中心餐饮部、新302餐厅2026年冻货采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8f326ecb-adf2-4253-8fd0-45015d""}]",370.0,,北京市西城区复兴门外大街2号国家广电总局机关办公大楼,010-86091929,国家广播电视总局机关服务中心(国家广播电视总局机关服务局、国家广播电视总局物业管理中心),,,,2026-09-09 15:37:46,,国家广播电视总局机关服务中心餐饮部、新302餐厅2026年冻货采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283933.htm,2026年10月09日  09:00,,,,2026年09月08日 10:10,,,,,
广州市,北京市海淀区丹棱街1号互联网金融中心20层,迟兆洋、叶明、林杨婷、020-87001523、ytlin@oitc.com.cn 、cjwang@oitc.com.cn、sli@oitc.com.cn,东方国际招标有限责任公司,,1996项目需求.docx,"[{""attach_name"": ""1996项目需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1C3F0BDDFD9C1978631E256B49C6E0""}]",180.0,,广州市海珠区新港西路164号,020-89023205,中国科学院南海海洋研究所,,,,2026-09-09 15:37:46,,中国科学院南海海洋研究所声学多普勒流速剖面仪采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283815.htm,2026年09月29日  14:30,OITC-G260601996,,,2026年09月08日 09:57,,,,,
市辖区,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,中国气象局公共气象服务中心公有云采购项目采购文件.pdf,"[{""attach_name"": ""中国气象局公共气象服务中心公有云采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=c1e14e78-36ed-40d5-a4fa-e76b25""}]",450.0,,北京市海淀区中关村南大街46号,010-68404161,中国气象局公共气象服务中心(国家预警信息发布中心),,,,2026-09-09 15:37:46,,中国气象局公共气象服务中心公有云采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283811.htm,2026年10月09日  09:00,,,,2026年09月08日 09:50,,,,,
市辖区,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,国家林业和草原局机关服务中心保洁服务采购项目采购文件.pdf,"[{""attach_name"": ""国家林业和草原局机关服务中心保洁服务采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=b12bd672-353c-4e0f-989e-5d4579""}]",264.48,,和平里东街18号,010-84238324,国家林业和草原局机关服务中心(国家林业和草原局机关服务局),,,,2026-09-09 15:37:47,,国家林业和草原局机关服务中心保洁服务采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283641.htm,2026年10月09日  09:00,,,,2026年09月08日 09:25,,,,,
市辖区,烟台开发区长江路300号业达智汇谷孵化器A2楼,联系人：史常宏、于万梓、林璐、张晓菁；联系方式：0535-6907271,逸臣工程咨询有限公司,,,,75.0,,青岛市市南区金湖路16号,高助理0532-81851108,青岛市消防救援支队,,,,2026-09-09 15:37:47,,青岛市消防救援支队消防船保险服务项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283590.htm,2026年09月29日  14:30,YC2026-173,,,2026年09月08日 09:23,,,,,
临夏市,甘肃省兰州市兰州新区经七路万利城建材家居广场11-307房,魏女士  13399462953,甘肃立尚项目管理咨询有限公司,,,,579.95,,临夏市滨河东路89号,解先生  18215037868,临夏回族自治州消防救援支队,,,,2026-09-09 15:37:47,,临夏回族自治州消防救援支队临夏州消防救援支队2026年度主副食采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283556.htm,2026年09月28日  09:00,LSZB,,,2026年09月08日 09:15,,,,,
石台县,安徽省合肥市经济技术开发区翡翠路港澳广场A座17-20层,彭健、吴垚，0551-65860136-8647、19805655022,鼎信数智技术集团股份有限公司,,采购需求.pdf,"[{""attach_name"": ""采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C549879CE654EA7700BBDF660B0473""}]",128.0,,石台县仁里镇金钱山片区政务新区气象局大楼,舒安，0566-6029038,石台县气象局,,,,2026-09-09 15:37:47,,石台县气象综合探测系统现代化建设项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260908_27283453.htm,2026年09月29日  10:00,ZB202609038,,,2026年09月08日 08:47,,,,,
北京市,北京市海淀区学院路35号世宁大厦807室,杨银龙、李建立、闫紫阳、路福红、张鹏飞、王宁，010-82316649,北京星舟工程管理有限公司,,北京邮电大学工业物联网抗干扰接入与可靠传输模块设备更新采购项目招标公告.docx,"[{""attach_name"": ""北京邮电大学工业物联网抗干扰接入与可靠传输模块设备更新采购项目招标公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2BA9F5032700A56C3D8E4CA6F7CAF0""}]",480.0,,北京市海淀区西土城路10号,周老师、010-62282312,北京邮电大学,,,,2026-09-09 15:37:47,,北京邮电大学工业物联网抗干扰接入与可靠传输模块设备更新采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282898.htm,2026年09月28日  09:30,BUPT-HWXCZB-26029,,,2026年09月07日 23:30,,,,,
上海市,上海市延安西路358号美丽园大厦14楼,徐迪，何沛霖、阮相儒 021-32173620、32173699,上海国际招标有限公司,,招标文件-同济大学临港新校区本科生生活区一期项目发售稿0907.rar,"[{""attach_name"": ""招标文件-同济大学临港新校区本科生生活区一期项目发售稿0907.rar"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D74E5A0ED8EE0C58AD7D16EF89081C""}]",213.71,,上海市四平路1239号,赵老师 021- 65983236,同济大学,,,,2026-09-09 15:37:47,,同济大学临港新校区本科生生活区一期项目招标代理采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282891.htm,2026年09月28日  09:00,2605005046,,,2026年09月07日 23:20,,,,,
上海市,上海市延安西路358号美丽园大厦14楼,徐迪，何沛霖、阮相儒 021-32173620、32173699,上海国际招标有限公司,,招标文件-同济大学临港新校区公共学习中心项目发售稿0907.rar,"[{""attach_name"": ""招标文件-同济大学临港新校区公共学习中心项目发售稿0907.rar"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=12C07F908DB9714BC00329DDFC0FE3""}]",176.29,,上海市四平路1239号,赵老师 021- 65983236,同济大学,,,,2026-09-09 15:37:47,,同济大学临港新校区公共学习中心工程建设项目招标代理采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282889.htm,2026年09月28日  09:00,2605005047,,,2026年09月07日 23:19,,,,,
上海市,上海市静安区天目中路383号10楼,单杰、王静雯、戴小军 021-62091253*8006,上海政采项目管理有限公司,,"招标公告.pdf,信息登记授权委托书.docx,CGXQ-2026-07-632 复合材料虚拟仿真实训系统采购项目（招标文件）发布稿.pdf,招标需求.pdf","[{""attach_name"": ""招标公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2370AB41DC30A59811DD277F4FF1BE""}, {""attach_name"": ""信息登记授权委托书.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=88FAF10151AAD8521B8E11A4B756B7""}, {""attach_name"": ""CGXQ-2026-07-632 复合材料虚拟仿真实训系统采购项目（招标文件）发布稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6232F521B896FBB18C1962E9257331""}, {""attach_name"": ""招标需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E861C184E3B441AF534ED66D8B4C11""}]",38.5,,上海市龙华西路1号,姜老师 19921951689,上海民航职业技术学院,,,,2026-09-09 15:37:47,,复合材料虚拟仿真实训系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282882.htm,2026年09月29日  09:00,CGXQ-2026-07-632,,,2026年09月07日 22:56,,,,,
北京市,北京市丰台区广安路9号国投财富广场6号楼16层1601室,西区招标部 姚冲、闫淑娟、贾东敏、崔丽洁、马凯010-63509799-8037、8077、hczb102@163.com,华采招标集团有限公司,,,,102.4,,北京市海淀区学院路丁11号,许老师010-62331945,中国矿业大学（北京）,,,,2026-09-09 15:37:47,,中国矿业大学（北京）力土学院中央高校改善基本办学条件等经费本科教学实验设备购置项目（第二包）（第二次）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282830.htm,2026年09月28日  14:00,HCZB-2026-ZB0929,,,2026年09月07日 21:56,,,,,
北京市,北京市朝阳区东三环南路甲52号顺迈金钻国际商务中心9层9C,孙涛、王涵、杨振豪、王树凡、刘晓红、王佳乐   010-52188100，13552541378,国金招标有限公司,,获取采购文件登记表.xlsx,"[{""attach_name"": ""获取采购文件登记表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=0C5AEE45273E0448103AD940EAC4D9""}]",183.6813,,北京市海淀区清华东路35号,刘老师，张老师  010-62337427,北京林业大学,,,,2026-09-09 15:37:47,,北京林业大学2026-2027年供热运行及维护管理服务项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282812.htm,2026年09月28日  09:30,北林招,,,2026年09月07日 21:43,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,1000.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:47,,中国科学院微小卫星创新研究院ET卫星星务计算机研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282712.htm,2026年09月28日  09:30,ZC26G220303,,,2026年09月07日 20:52,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,1100.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:47,,中国科学院微小卫星创新研究院ET卫星化推子系统研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282716.htm,2026年09月28日  09:30,ZC26G220292,,,2026年09月07日 20:52,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,900.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:47,,中国科学院微小卫星创新研究院ET卫星复接调制器研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282714.htm,2026年09月28日  09:30,ZC26G220286,,,2026年09月07日 20:52,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,500.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:48,,中国科学院微小卫星创新研究院ET卫星电扫反射阵天线研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282710.htm,2026年09月28日  09:30,ZC26G220293,,,2026年09月07日 20:52,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,750.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:48,,中国科学院微小卫星创新研究院eXTP卫星推进子系统研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282706.htm,2026年09月28日  09:30,ZC26G220302,,,2026年09月07日 20:52,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,1000.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:48,,中国科学院微小卫星创新研究院eXTP卫星星务计算机研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282708.htm,2026年09月28日  09:30,ZC26G220300,,,2026年09月07日 20:51,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,900.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:48,,中国科学院微小卫星创新研究院eXTP卫星复接调制器研制公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282704.htm,2026年09月28日  09:30,ZC26G220298,,,2026年09月07日 20:51,,,,,
上海市,北京市海淀区皂君庙14号院9号楼1至5层,李静  010-87139662,中招工业发展（北京）有限公司,,,,220.0,,上海市浦东新区雪洋路1号,廖名传  021-20857000,中国科学院微小卫星创新研究院,,,,2026-09-09 15:37:48,,中国科学院微小卫星创新研究院探路者一号BCD星结构公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282709.htm,2026年09月28日  09:30,ZC26G220288,,,2026年09月07日 20:51,,,,,
北京市,北京市东城区体育馆路3号,010-87182686,国家体育总局体育器材装备中心,,,,150.0,,北京市东城区体育馆路2号,010-87182333,国家体育总局,,,,2026-09-09 15:37:48,,国家体育总局2026年度技术创新服务及医学研究和试验开发服务二次采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282711.htm,2026年09月30日  09:30,,,,2026年09月07日 20:47,,,,,
新疆维吾尔自治区,北京市海淀区丹棱街1号互联网金融中心20层,"任伟松 冀松阳 陈君烁,010-68290509/0549，syji@oitc.com.cn",东方国际招标有限责任公司,,频谱分析仪-采购需求.docx,"[{""attach_name"": ""频谱分析仪-采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C39882A4D2743B402BD0446B698615""}]",99.0,,新疆乌鲁木齐市新市区科学二街181号,0991-3673619,中国科学院新疆理化技术研究所,,,,2026-09-09 15:37:48,,中国科学院新疆理化技术研究所频谱分析仪采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282695.htm,2026年09月28日  14:00,OITC-G260582686,,,2026年09月07日 20:46,,,,,
新疆维吾尔自治区,北京市海淀区丹棱街1号互联网金融中心20层,"任伟松 冀松阳 陈君烁,010-68290509/0549，syji@oitc.com.cn",东方国际招标有限责任公司,,采购需求-发射谱线分析光谱仪.docx,"[{""attach_name"": ""采购需求-发射谱线分析光谱仪.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=885796B59C4AC9E5A2318A0391BFD3""}]",210.0,,新疆乌鲁木齐市新市区科学二街181号,0991-3673619,中国科学院新疆理化技术研究所,,,,2026-09-09 15:37:48,,中国科学院新疆理化技术研究所发射谱线分析光谱仪采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282698.htm,2026年09月28日  14:00,OITC-G260582685,,,2026年09月07日 20:46,,,,,
新疆维吾尔自治区,北京市海淀区丹棱街1号互联网金融中心20层,"任伟松 冀松阳 陈君烁,010-68290509/0549，syji@oitc.com.cn",东方国际招标有限责任公司,,采购需求-示波器.docx,"[{""attach_name"": ""采购需求-示波器.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=49FC6A944CF327AC3AF1757B2A12CA""}]",70.0,,新疆乌鲁木齐市新市区科学二街181号,0991-3673619,中国科学院新疆理化技术研究所,,,,2026-09-09 15:37:48,,中国科学院新疆理化技术研究所示波器采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282700.htm,2026年09月28日  14:00,OITC-G260582687,,,2026年09月07日 20:46,,,,,
北京市,北京市海淀区丹棱街1号互联网金融中心20层,王军、郭宇涵、李雯、余睿； 010-68290508；010-68290563；010-68290501,东方国际招标有限责任公司,,第六章 技术要求.docx,"[{""attach_name"": ""第六章 技术要求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=05EE3573BDFA31FD95338D7008F30E""}]",130.0,,北京市海淀区颐和园路5号,吴老师；010-62758587,北京大学,,,,2026-09-09 15:37:48,,北京大学物理学院高重频激光稳定和调制系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282683.htm,2026年09月28日  13:30,OITC-G260312259,,,2026年09月07日 20:37,,,,,
北京市,北京市海淀区丹棱街1号互联网金融中心20层,王军、郭宇涵、李雯、余睿； 010-68290508；010-68290563；010-68290501,东方国际招标有限责任公司,,第六章 技术要求.docx,"[{""attach_name"": ""第六章 技术要求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A5DDC177752ECDA267DB51BFC17325""}]",320.0,,北京市海淀区颐和园路5号,吴老师；010-62758587,北京大学,,,,2026-09-09 15:37:48,,北京大学物理学院电子学信号处理与远程监控系统采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282681.htm,2026年09月28日  13:30,OITC-G260312258,,,2026年09月07日 20:37,,,,,
北京市,北京市丰台区西营街1号院通用时代中心C座9层,马建、肖然、吴萍、孙薇81168697、81168260,中技国际招标有限公司,,"925号标-第三章 采购需求.docx,925号标中国医学科学院整形外科医院诊疗能力提升项目（2025）招标公告.doc","[{""attach_name"": ""925号标-第三章 采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CA9421AC2575DFDAB4D442EDFF8D3E""}, {""attach_name"": ""925号标中国医学科学院整形外科医院诊疗能力提升项目（2025）招标公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5BBB0A0978C792D55583CA21615DD4""}]",80.0,,北京市石景山区八大处路33号,李老师010-88772916,中国医学科学院整形外科医院,,,,2026-09-09 15:37:49,,中国医学科学院整形外科医院诊疗能力提升项目（2025）招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282657.htm,2026年09月28日  09:00,0701-264106140925,,,2026年09月07日 20:25,,,,,
北京市,北京市东城区体育馆路3号,010-87182686,国家体育总局体育器材装备中心,,,,250.0,,北京市东城区体育馆路2号,010-87182333,国家体育总局,,,,2026-09-09 15:37:49,,国家体育总局2026年度科技成果转化与推广服务二次采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282672.htm,2026年09月29日  09:30,,,,2026年09月07日 20:25,,,,,
黑龙江省,哈尔滨市香坊区红旗大街235号投资大厦17层,孙磊、张琳、刘宇斌0451-82362805,正信伟业工程咨询管理有限公司,,,,300.0,,哈尔滨市南岗区南通大街145号,0451-82519862,哈尔滨工程大学,,,,2026-09-09 15:37:49,,哈尔滨工程大学半导体器件物理工艺基础和集成电路一体化测试与应用实训平台采购项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282655.htm,2026年09月28日  08:30,ZXDC2026G708项目编号：ZXDC2026G708,,,2026年09月07日 20:24,,,,,
北京市,北京市丰台区西营街1号院通用时代中心C座9层,马建、肖然、吴萍、孙薇81168697、81168260,中技国际招标有限公司,,"923号标-第三章 采购需求.docx,923号标中国医学科学院整形外科医院诊疗能力提升项目招标公告.doc","[{""attach_name"": ""923号标-第三章 采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=67F010176DA2B27290C82B15F078FB""}, {""attach_name"": ""923号标中国医学科学院整形外科医院诊疗能力提升项目招标公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5CFA636AD20C7DBD707689935C0C77""}]",380.0,,北京市石景山区八大处路33号,李老师010-88772916,中国医学科学院整形外科医院,,,,2026-09-09 15:37:49,,中国医学科学院整形外科医院诊疗能力提升项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282649.htm,2026年09月28日  09:00,0701-264106140923,,,2026年09月07日 20:22,,,,,
北京市,北京市丰台区西营街1号院通用时代中心C座9层,马建、肖然、吴萍、孙薇81168697、81168260,中技国际招标有限公司,,"924号标中国医学科学院整形外科医院信息化运行维护项目招标公告.doc,924号标-第三章 采购需求.docx","[{""attach_name"": ""924号标中国医学科学院整形外科医院信息化运行维护项目招标公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7231C9EBC7C2ED8198B0CD7D07C682""}, {""attach_name"": ""924号标-第三章 采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=83DCC9DE28F1B7E8291B94BD848DD3""}]",50.0,,北京市石景山区八大处路33号,李老师010-88772916,中国医学科学院整形外科医院,,,,2026-09-09 15:37:49,,中国医学科学院整形外科医院信息化运行维护项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282651.htm,2026年09月28日  09:00,0701-264106140924,,,2026年09月07日 20:22,,,,,
北京市,北京市东城区体育馆路3号,010-87182686,国家体育总局体育器材装备中心,,,,250.0,,北京市东城区体育馆路2号,010-87182333,国家体育总局,,,,2026-09-09 15:37:49,,国家体育总局2026年度科技研发与推广服务二次采购公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282626.htm,2026年09月28日  09:30,,,,2026年09月07日 20:10,,,,,
青岛市,青岛市市北区台柳路196号和达新都汇三层,周涛；13605327893,嘉信全过程项目咨询管理有限公司,,国家税务总局青岛市税务局2026年传统网络安全设备维护保养项目采购需求.pdf,"[{""attach_name"": ""国家税务总局青岛市税务局2026年传统网络安全设备维护保养项目采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3062ECF5A77C591183717644B26B34""}]",863.373277,,青岛市市南区延安三路236号,王超0532-83931226、刘晓庆0532-83931235,国家税务总局青岛市税务局,,,,2026-09-09 15:37:49,,国家税务总局青岛市税务局2026年传统网络安全设备维护保养项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282561.htm,2026年09月28日  14:00,JXQGC-01-20260903,,,2026年09月07日 19:48,,,,,
上海市,上海市静安区恒丰路600号5楼C座,吴小晶、朱昌丽 021-66275357、021-66279718 crystal_wxjing@163.com、zhuchangliv@sina.cn,上海中招招标有限公司,,,,3595.0,,上海市,杨老师 021-20538775,zycgr21071302,,,,2026-09-09 15:37:49,,zycgr21071302智慧园区信息化建设项目公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282554.htm,2026年09月28日  10:30,STC26A435,,,2026年09月07日 19:46,,,,,
深圳市,深圳市福田区上步南路1001号锦峰大厦24楼,联系人姓名：李工、叶工 电话：（洽购招标文件）0755-83629806/83629816/83629826 （其他咨询）0755-82078919、82077364 传真：0755-82077519,中国远东国际招标有限公司,,超高速数字基带硬件系统采购项目招标公告.pdf,"[{""attach_name"": ""超高速数字基带硬件系统采购项目招标公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=84C27045044D1A5372CA9648217FD6""}]",188.4,,深圳市南山区,联  系  人：徐老师 电      话：0755-85902223/85902242,zycgr21071303,,,,2026-09-09 15:37:49,,超高速数字基带硬件系统采购项目招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282556.htm,2026年09月29日  09:30,0722-26FE6332SZF-0,,,2026年09月07日 19:46,,,,,
高州市,茂名市新福三路69号财富大厦19楼1910房,成女士，0668－2281391,广东元正招标采购有限公司,,"（0907正稿v2）0901国家税务总局高州市税务局2026至2028年食堂食材配送服务项目招标文件.pdf,投标报名及招标文件发售表.doc,委托代理协议.pdf,（0907正稿v2）0901国家税务总局高州市税务局2026至2028年食堂食材配送服务项目招标文件.doc","[{""attach_name"": ""（0907正稿v2）0901国家税务总局高州市税务局2026至2028年食堂食材配送服务项目招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DFFD047290FD3D635A9031D10E397A""}, {""attach_name"": ""投标报名及招标文件发售表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A26C24B588172EDB2E02032637AC6F""}, {""attach_name"": ""委托代理协议.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C5CCBDC471AB5F99ECEE5C63FC296F""}, {""attach_name"": ""（0907正稿v2）0901国家税务总局高州市税务局2026至2028年食堂食材配送服务项目招标文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=02B107C969CA20751CC0C00BF21561""}]",850.0,,高州市高凉中路173号,吴先生，0668－6635985,国家税务总局高州市税务局,,,,2026-09-09 15:37:49,,国家税务总局高州市税务局2026至2028年食堂食材配送服务项目（项目编号：0835-260ZA8100901）公开招标公告,公开招标公告,https://www.ccgp.gov.cn/cggg/zygg/gkzb/./202609/t20260907_27282521.htm,2026年09月29日  09:30,0835-260ZA8100901,,,2026年09月07日 19:33,,,,,
